"id","partner_status","occasion"
318,"acquaintance",13
318,"romantic_partner",14
318,"acquaintance",15
318,"friend",16
318,"acquaintance",17
318,NA,18
318,"romantic_partner",19
318,"friend",20
318,"parent",21
318,"friend",22
318,NA,23
318,"roommate",24
318,"roommate",25
318,"romantic_partner",26
318,"friend",27
318,"supervisor",28
318,"friend",29
318,"roommate",30
318,"friend",31
318,"friend",32
318,"roommate",33
318,"friend",34
318,"friend",35
318,"friend",36
318,"friend",37
318,"friend",38
318,"friend",39
318,"friend",40
318,"roommate",41
318,"parent",42
318,"romantic_partner",43
318,"friend",44
318,"roommate",45
318,"friend",46
318,"roommate",47
318,"friend",48
318,"friend",49
318,"friend",50
318,"romantic_partner",51
318,"friend",52
318,"friend",53
318,"friend",54
320,NA,1
320,NA,2
320,"supervisor",3
320,"roommate",4
320,"friend",5
320,"acquaintance",6
320,"acquaintance",7
320,"friend",8
320,"friend",9
320,"roommate",10
320,"friend",11
320,"supervisor",12
320,"friend",13
320,"roommate",14
320,"roommate",15
320,"roommate",16
320,NA,17
320,"friend",18
320,"supervisor",19
320,"roommate",20
320,NA,21
320,NA,22
320,"acquaintance",23
320,"friend",24
320,"romantic_partner",25
320,"friend",26
320,"supervisor",27
320,"roommate",28
320,"friend",29
320,"friend",30
320,"friend",31
320,"acquaintance",32
320,"roommate",33
320,"friend",34
320,NA,35
320,"roommate",36
320,"friend",37
320,"friend",38
320,"friend",39
320,"friend",40
320,"roommate",41
320,"roommate",42
320,"friend",43
320,"roommate",44
320,"friend",45
320,"friend",46
320,"friend",47
320,"friend",48
320,"friend",49
320,"friend",50
320,"friend",51
320,"friend",52
320,NA,53
320,"friend",54
320,NA,55
320,"roommate",56
321,"friend",1
321,"roommate",2
321,"friend",3
321,"roommate",4
321,"friend",5
321,"friend",6
321,"friend",7
321,"roommate",8
321,"friend",9
321,"friend",10
321,"friend",11
321,"friend",12
321,"friend",13
321,"roommate",14
321,"friend",15
321,"roommate",16
321,"friend",17
321,"roommate",18
321,"supervisor",19
321,"roommate",20
321,"friend",21
321,"friend",22
321,"friend",23
321,"friend",24
321,"friend",25
321,"friend",26
321,"roommate",27
321,"roommate",28
321,"friend",29
321,"friend",30
321,"friend",31
321,"friend",32
321,"roommate",33
321,"roommate",34
321,"friend",35
321,"roommate",36
321,"friend",37
321,"friend",38
321,"roommate",39
321,"friend",40
321,"roommate",41
321,"friend",42
321,"roommate",43
321,"friend",44
321,"friend",45
321,"friend",46
321,"friend",47
321,"roommate",48
321,"roommate",49
321,NA,50
321,NA,51
321,"friend",52
321,"friend",53
321,"roommate",54
321,"friend",55
321,NA,56
322,NA,1
322,"friend",2
322,"acquaintance",3
322,"roommate",4
322,"friend",5
322,"friend",6
322,"friend",7
322,"friend",8
322,"romantic_partner",9
322,"friend",10
322,"acquaintance",11
322,"friend",12
322,"friend",13
322,NA,14
322,"friend",15
322,"acquaintance",16
322,"acquaintance",17
322,"friend",18
322,"friend",19
322,"friend",20
322,"friend",21
322,"supervisor",22
322,"friend",23
322,NA,24
322,"friend",25
322,"supervisee",26
322,"friend",27
322,"friend",28
322,"friend",29
322,"friend",30
322,"friend",31
322,"supervisor",32
322,"friend",33
322,"friend",34
322,"friend",35
322,"friend",36
322,"friend",37
322,"roommate",38
322,"friend",39
322,"friend",40
322,"friend",41
322,"friend",42
322,"friend",43
322,"friend",44
322,"friend",45
322,"romantic_partner",46
322,"friend",47
322,"roommate",48
323,"friend",1
323,"acquaintance",2
323,"friend",3
323,"supervisor",4
323,"friend",5
323,"roommate",6
323,"friend",7
323,"friend",8
323,"supervisor",9
323,"friend",10
323,"acquaintance",11
323,"friend",12
323,"friend",13
323,"friend",14
323,"friend",15
323,"friend",16
323,"friend",17
323,"friend",18
323,"friend",19
323,"friend",20
323,"friend",21
323,"friend",22
323,"roommate",23
323,"friend",24
323,"friend",25
323,"roommate",26
323,"friend",27
323,"friend",28
323,"friend",29
323,"friend",30
323,"roommate",31
323,"friend",32
323,"roommate",33
323,"friend",34
323,"friend",35
323,"friend",36
323,"roommate",37
323,"friend",38
323,"friend",39
323,"roommate",40
323,"roommate",41
323,"friend",42
323,"roommate",43
324,"acquaintance",1
324,"friend",2
324,"friend",3
324,"coworker",4
324,"friend",5
324,"friend",6
324,"friend",7
324,"friend",8
324,"friend",9
324,"friend",10
324,"acquaintance",11
324,"friend",12
324,"romantic_partner",13
324,"acquaintance",14
324,"friend",15
324,"friend",16
324,"romantic_partner",17
324,"friend",18
324,"friend",19
324,"acquaintance",20
324,"friend",21
324,"friend",22
324,"romantic_partner",23
324,"friend",24
324,"friend",25
324,"friend",26
324,"romantic_partner",27
324,"romantic_partner",28
324,"acquaintance",29
324,"friend",30
324,"friend",31
324,"coworker",32
324,"coworker",33
324,"friend",34
324,"friend",35
324,"acquaintance",36
324,"romantic_partner",37
324,"acquaintance",38
324,"friend",39
324,"friend",40
324,"friend",41
324,"friend",42
324,"friend",43
324,"acquaintance",44
324,"friend",45
324,"friend",46
324,"romantic_partner",47
324,NA,48
324,"friend",49
324,"friend",50
325,"friend",1
325,"friend",2
325,"friend",3
325,"roommate",4
325,"friend",5
325,"friend",6
325,"friend",7
325,"friend",8
325,"acquaintance",9
325,"friend",10
325,"friend",11
325,"roommate",12
325,"friend",13
325,"friend",14
325,"friend",15
325,"friend",16
325,"friend",17
325,"friend",18
325,"friend",19
325,NA,20
325,"friend",21
325,"friend",22
325,"friend",23
325,"friend",24
325,"supervisor",25
325,"friend",26
325,"roommate",27
325,"roommate",28
325,"roommate",29
325,"roommate",30
325,"friend",31
325,"roommate",32
325,"friend",33
325,"supervisor",34
325,"friend",35
325,"friend",36
325,"friend",37
325,"friend",38
325,"friend",39
325,"roommate",40
325,"friend",41
326,"friend",1
326,"friend",2
326,"roommate",3
326,"friend",4
326,"friend",5
326,"friend",6
326,"acquaintance",7
326,"friend",8
326,"friend",9
326,"friend",10
326,"friend",11
326,"friend",12
326,"friend",13
326,"acquaintance",14
326,"roommate",15
326,"roommate",16
326,"friend",17
326,"acquaintance",18
326,"friend",19
326,"supervisor",20
326,"friend",21
326,"friend",22
326,"friend",23
326,"acquaintance",24
326,"supervisor",25
326,"friend",26
326,"friend",27
326,"friend",28
326,"friend",29
326,"roommate",30
326,"friend",31
326,"friend",32
326,"friend",33
326,"friend",34
326,"acquaintance",35
326,"friend",36
326,"friend",37
326,"friend",38
326,"friend",39
326,"roommate",40
327,NA,1
327,NA,2
327,"roommate",3
327,"roommate",4
327,"roommate",5
327,"roommate",6
327,"friend",7
327,"roommate",8
327,"roommate",9
327,"friend",10
327,NA,11
327,"friend",12
327,"friend",13
327,"friend",14
327,"friend",15
327,"friend",16
327,"friend",17
327,"roommate",18
327,"roommate",19
327,"friend",20
328,"roommate",1
328,NA,2
328,NA,3
328,"supervisor",4
328,"supervisor",5
328,"roommate",6
328,"friend",7
328,"friend",8
328,"roommate",9
328,"friend",10
328,"supervisor",11
328,"roommate",12
328,"friend",13
328,NA,14
328,"roommate",15
328,NA,16
328,NA,17
328,"roommate",18
328,NA,19
328,"roommate",20
328,"acquaintance",21
328,"acquaintance",22
328,"friend",23
328,"friend",24
328,"roommate",25
328,NA,26
328,NA,27
328,"friend",28
328,"friend",29
328,"friend",30
328,NA,31
328,"sibling",32
328,"sibling",33
328,"roommate",34
328,"sibling",35
328,"friend",36
328,"roommate",37
328,"sibling",38
328,"friend",39
328,"sibling",40
328,"sibling",41
328,"roommate",42
328,"friend",43
328,"sibling",44
328,"parent",45
328,"parent",46
328,"roommate",47
328,"friend",48
328,"roommate",49
328,NA,50
328,"friend",51
328,"friend",52
328,"supervisor",53
328,"friend",54
328,"friend",55
328,"roommate",56
329,"roommate",1
329,NA,2
329,"friend",3
329,"friend",4
329,"supervisor",5
329,"friend",6
329,NA,7
329,"roommate",8
329,"friend",9
329,"friend",10
329,"friend",11
329,"friend",12
329,"friend",13
329,"friend",14
329,"friend",15
329,"friend",16
329,"friend",17
329,"friend",18
329,"friend",19
329,"friend",20
329,"friend",21
329,"friend",22
329,"friend",23
329,"supervisee",24
329,"friend",25
329,"friend",26
329,"friend",27
329,"friend",28
329,"friend",29
330,"friend",1
330,"acquaintance",2
330,"friend",3
330,"roommate",4
330,"friend",5
330,"friend",6
330,"friend",7
330,"friend",8
330,"roommate",9
330,"friend",10
330,"roommate",11
330,"friend",12
330,"friend",13
330,"friend",14
330,"friend",15
330,"friend",16
330,"acquaintance",17
330,"friend",18
330,"friend",19
330,"friend",20
330,"friend",21
330,"friend",22
330,"friend",23
330,"friend",24
330,"friend",25
330,"friend",26
330,"friend",27
330,"roommate",28
330,"coworker",29
330,"friend",30
330,"friend",31
330,"friend",32
330,"friend",33
330,"roommate",34
331,"romantic_partner",1
331,"friend",2
331,"roommate",3
331,NA,4
331,"friend",5
331,"friend",6
331,"friend",7
331,"roommate",8
331,"roommate",9
331,"friend",10
331,"supervisor",11
331,"supervisor",12
331,"friend",13
331,"friend",14
331,"roommate",15
331,"friend",16
331,"friend",17
331,"roommate",18
331,"roommate",19
331,NA,20
331,NA,21
331,"friend",22
331,"roommate",23
331,"friend",24
331,"roommate",25
331,"roommate",26
331,"friend",27
331,"acquaintance",28
331,"friend",29
331,"friend",30
331,"friend",31
331,"romantic_partner",32
331,NA,33
331,"friend",34
331,"friend",35
331,"friend",36
331,"friend",37
331,"parent",38
331,"romantic_partner",39
331,"roommate",40
331,"coworker",41
331,"coworker",42
331,"romantic_partner",43
331,"roommate",44
331,"friend",45
331,"friend",46
331,"roommate",47
331,NA,48
331,NA,49
331,"friend",50
331,"roommate",51
331,"romantic_partner",52
331,"roommate",53
331,"sibling",54
331,"friend",55
331,"friend",56
332,"friend",1
332,NA,2
332,NA,3
332,"friend",4
332,"romantic_partner",5
332,"friend",6
332,"friend",7
332,"friend",8
332,"friend",9
332,"friend",10
332,"friend",11
332,"supervisor",12
332,"friend",13
332,"friend",14
332,"friend",15
332,"friend",16
332,"sibling",17
332,"friend",18
332,"friend",19
332,"friend",20
332,"roommate",21
332,"friend",22
332,"romantic_partner",23
332,"friend",24
332,"acquaintance",25
332,"friend",26
332,"acquaintance",27
332,"friend",28
332,"friend",29
332,"friend",30
333,"roommate",1
333,"supervisee",2
333,"friend",3
333,"friend",4
333,"friend",5
333,"friend",6
333,"roommate",7
333,"roommate",8
333,"acquaintance",9
333,"supervisor",10
333,"friend",11
333,"romantic_partner",12
333,"roommate",13
333,"friend",14
333,"friend",15
333,"roommate",16
333,"friend",17
333,"friend",18
333,"roommate",19
333,"friend",20
333,"friend",21
333,"friend",22
333,"friend",23
333,"acquaintance",24
333,"friend",25
333,"roommate",26
334,"parent",1
334,NA,2
334,"friend",3
334,NA,4
334,"sibling",5
334,"romantic_partner",6
334,"friend",7
334,"parent",8
334,"friend",9
334,"friend",10
334,"friend",11
334,"friend",12
334,"romantic_partner",13
334,"parent",14
334,"friend",15
334,"sibling",16
334,"romantic_partner",17
334,NA,18
334,"parent",19
334,"friend",20
334,"sibling",21
334,"friend",22
334,"friend",23
334,"friend",24
334,"friend",25
334,"friend",26
334,"acquaintance",27
334,"romantic_partner",28
334,"supervisee",29
334,"romantic_partner",30
334,"friend",31
334,"friend",32
334,"parent",33
334,"romantic_partner",34
334,"friend",35
334,"friend",36
334,"romantic_partner",37
334,"friend",38
334,"friend",39
334,"friend",40
334,"romantic_partner",41
334,"parent",42
334,"romantic_partner",43
334,"friend",44
334,"friend",45
334,"friend",46
334,"acquaintance",47
334,"parent",48
334,"romantic_partner",49
334,"friend",50
334,"friend",51
335,"parent",1
335,"friend",2
335,"sibling",3
335,"romantic_partner",4
335,"parent",5
335,"friend",6
335,"parent",7
335,"parent",8
335,"parent",9
335,"supervisor",10
335,"friend",11
335,"acquaintance",12
335,"supervisor",13
335,"acquaintance",14
335,"acquaintance",15
335,"supervisor",16
335,"parent",17
335,"parent",18
335,"sibling",19
335,"parent",20
335,"parent",21
335,"parent",22
335,"supervisor",23
335,"friend",24
335,"parent",25
335,"friend",26
335,"friend",27
335,"friend",28
335,"friend",29
335,"supervisor",30
335,"parent",31
335,"romantic_partner",32
335,"parent",33
335,"parent",34
335,"sibling",35
335,"coworker",36
335,"coworker",37
335,"supervisor",38
335,"friend",39
335,"romantic_partner",40
335,"parent",41
335,"romantic_partner",42
335,"sibling",43
335,"parent",44
335,"coworker",45
335,"romantic_partner",46
335,"sibling",47
335,"romantic_partner",48
335,"parent",49
335,"friend",50
335,"friend",51
335,"supervisor",52
335,"acquaintance",53
335,"friend",54
335,"supervisor",55
335,NA,56
336,"friend",1
336,"friend",2
336,"friend",3
336,"friend",4
336,NA,5
336,"supervisor",6
336,"supervisor",7
336,"friend",8
336,"friend",9
336,"friend",10
336,"friend",11
336,"supervisor",12
336,"friend",13
336,"supervisor",14
336,"friend",15
336,"friend",16
336,"friend",17
336,"supervisor",18
336,NA,19
336,"friend",20
336,"roommate",21
336,"friend",22
336,"friend",23
336,"roommate",24
336,"roommate",25
336,NA,26
336,NA,27
336,"friend",28
336,"friend",29
336,"friend",30
336,"friend",31
336,"supervisor",32
336,"friend",33
336,NA,34
337,"friend",1
337,NA,2
337,"roommate",3
337,"friend",4
337,"roommate",5
337,"friend",6
337,"friend",7
337,"supervisor",8
337,"friend",9
337,"parent",10
337,NA,11
337,"friend",12
337,"friend",13
337,"friend",14
337,"friend",15
337,"friend",16
337,"friend",17
337,"friend",18
337,"friend",19
337,"friend",20
337,NA,21
337,"friend",22
337,"friend",23
337,"friend",24
337,"friend",25
337,"friend",26
337,"friend",27
337,"friend",28
337,"supervisor",29
337,NA,30
337,"supervisor",31
337,"friend",32
337,"friend",33
337,"friend",34
337,"friend",35
337,"friend",36
337,NA,37
337,"friend",38
337,"friend",39
337,"acquaintance",40
337,"roommate",41
337,"parent",42
337,"roommate",43
337,NA,44
337,"friend",45
337,"friend",46
337,"roommate",47
337,"friend",48
337,"friend",49
337,"friend",50
337,"friend",51
337,"friend",52
337,"supervisor",53
337,"friend",54
337,"friend",55
338,"friend",1
338,"friend",2
338,"friend",3
338,"friend",4
338,"friend",5
338,NA,6
338,NA,7
338,"roommate",8
338,NA,9
338,NA,10
338,NA,11
338,"roommate",12
338,"supervisor",13
338,NA,14
338,"roommate",15
338,"friend",16
338,NA,17
338,"friend",18
338,"friend",19
338,"friend",20
338,"roommate",21
338,"acquaintance",22
338,"acquaintance",23
338,"friend",24
338,NA,25
338,"friend",26
338,"friend",27
338,"roommate",28
338,"roommate",29
338,"friend",30
338,"friend",31
338,"roommate",32
338,"friend",33
338,"roommate",34
338,"friend",35
338,"friend",36
338,"friend",37
338,"friend",38
338,"friend",39
338,"roommate",40
338,"friend",41
338,"roommate",42
338,"friend",43
338,"roommate",44
339,"roommate",1
339,"friend",2
339,"friend",3
339,"friend",4
339,"friend",5
339,"friend",6
339,"friend",7
339,"friend",8
339,"sibling",9
339,"roommate",10
339,"friend",11
339,"friend",12
339,"friend",13
339,"friend",14
339,"friend",15
339,"friend",16
339,"friend",17
339,"friend",18
339,"acquaintance",19
339,NA,20
339,"friend",21
339,NA,22
339,"friend",23
339,"roommate",24
339,"friend",25
339,"roommate",26
339,"friend",27
339,"acquaintance",28
339,"parent",29
339,"sibling",30
339,"parent",31
339,"friend",32
339,"friend",33
339,"friend",34
339,NA,35
339,NA,36
339,"friend",37
339,"roommate",38
339,"friend",39
339,"roommate",40
339,"friend",41
339,"coworker",42
339,NA,43
339,"friend",44
339,"friend",45
339,"friend",46
340,"roommate",1
340,"friend",2
340,"acquaintance",3
340,"friend",4
340,"friend",5
340,"romantic_partner",6
340,NA,7
340,"romantic_partner",8
340,"roommate",9
340,"friend",10
340,"friend",11
340,"roommate",12
340,"roommate",13
340,"romantic_partner",14
340,"roommate",15
340,"roommate",16
340,"roommate",17
340,"friend",18
340,"friend",19
340,"roommate",20
340,"romantic_partner",21
340,"roommate",22
340,"roommate",23
340,"romantic_partner",24
340,"roommate",25
340,"romantic_partner",26
340,"friend",27
340,"friend",28
340,"friend",29
340,"acquaintance",30
340,"friend",31
340,"friend",32
340,"acquaintance",33
340,"friend",34
340,"friend",35
340,"roommate",36
340,"romantic_partner",37
340,"roommate",38
340,"acquaintance",39
340,"romantic_partner",40
340,"acquaintance",41
340,"friend",42
340,"acquaintance",43
340,"acquaintance",44
340,"romantic_partner",45
340,"roommate",46
340,"romantic_partner",47
340,"roommate",48
340,"acquaintance",49
340,"roommate",50
340,"friend",51
340,"friend",52
340,"roommate",53
340,"roommate",54
340,"roommate",55
340,"friend",56
341,"friend",1
341,"friend",2
341,"acquaintance",3
341,"friend",4
341,"acquaintance",5
341,"friend",6
341,"friend",7
341,"roommate",8
341,"roommate",9
341,"friend",10
341,"friend",11
341,"friend",12
341,"acquaintance",13
341,"friend",14
341,"friend",15
341,"roommate",16
341,"acquaintance",17
341,"friend",18
341,"friend",19
341,"friend",20
341,"friend",21
341,"friend",22
341,"roommate",23
341,"friend",24
341,"roommate",25
341,"friend",26
341,"friend",27
341,"friend",28
341,"supervisor",29
341,"friend",30
341,"friend",31
341,"roommate",32
341,"friend",33
341,"friend",34
341,"friend",35
341,"parent",36
341,"friend",37
341,"sibling",38
341,"roommate",39
341,"friend",40
341,"roommate",41
341,"friend",42
341,"roommate",43
341,"friend",44
341,"friend",45
341,"friend",46
341,"supervisor",47
341,"friend",48
341,"roommate",49
341,"acquaintance",50
341,"friend",51
341,"friend",52
341,"friend",53
341,"friend",54
341,"friend",55
341,"friend",56
342,"supervisor",1
342,"romantic_partner",2
342,"roommate",3
342,"roommate",4
342,"coworker",5
342,"romantic_partner",6
342,"roommate",7
342,"supervisor",8
342,"romantic_partner",9
342,"friend",10
342,"romantic_partner",11
342,"romantic_partner",12
342,"roommate",13
342,"supervisor",14
342,"supervisor",15
343,"friend",1
343,"roommate",2
343,"friend",3
343,"roommate",4
343,"friend",5
343,"friend",6
343,"friend",7
343,"supervisee",8
343,"friend",9
343,"friend",10
343,"friend",11
343,"friend",12
343,"roommate",13
343,"friend",14
343,"friend",15
343,"friend",16
343,"friend",17
343,"roommate",18
343,"friend",19
343,"friend",20
343,"friend",21
343,"friend",22
343,"friend",23
343,"friend",24
343,"friend",25
343,"friend",26
343,"roommate",27
343,"friend",28
343,"friend",29
343,"friend",30
343,"roommate",31
343,"friend",32
343,"friend",33
343,"roommate",34
343,"friend",35
343,"roommate",36
343,"friend",37
343,NA,38
343,"friend",39
343,"roommate",40
343,"friend",41
343,"friend",42
343,"friend",43
343,"friend",44
343,"friend",45
343,"friend",46
343,"friend",47
343,"friend",48
343,"friend",49
343,"friend",50
343,"friend",51
344,"friend",1
344,"roommate",2
344,"acquaintance",3
344,"coworker",4
344,"friend",5
344,"friend",6
344,"roommate",7
344,"acquaintance",8
344,"friend",9
344,"friend",10
344,"friend",11
344,NA,12
344,"roommate",13
344,"acquaintance",14
344,"friend",15
344,"friend",16
344,"acquaintance",17
344,"acquaintance",18
344,"friend",19
344,"roommate",20
344,"friend",21
344,"friend",22
344,"friend",23
344,"romantic_partner",24
344,"romantic_partner",25
344,"friend",26
344,"roommate",27
344,"friend",28
344,"friend",29
344,"friend",30
344,"friend",31
344,"friend",32
344,"romantic_partner",33
344,"friend",34
344,"friend",35
344,NA,36
344,NA,37
344,"acquaintance",38
344,"roommate",39
344,"friend",40
344,"roommate",41
344,"friend",42
344,"supervisor",43
344,"parent",44
344,"parent",45
344,"friend",46
345,"romantic_partner",1
345,"friend",2
345,"roommate",3
345,"romantic_partner",4
345,"friend",5
345,"friend",6
345,"friend",7
345,"roommate",8
345,"friend",9
345,"acquaintance",10
345,"friend",11
345,"friend",12
345,"romantic_partner",13
345,"friend",14
345,"friend",15
345,"romantic_partner",16
345,"roommate",17
345,"romantic_partner",18
345,"friend",19
345,"friend",20
345,"roommate",21
345,"friend",22
345,"roommate",23
345,"friend",24
345,"friend",25
345,"romantic_partner",26
345,"friend",27
345,"roommate",28
345,"friend",29
345,"friend",30
345,"roommate",31
345,"acquaintance",32
345,"friend",33
345,"romantic_partner",34
345,"friend",35
345,"friend",36
401,"roommate",1
401,"friend",2
401,"friend",3
401,"acquaintance",4
401,"friend",5
401,"friend",6
401,"acquaintance",7
401,"friend",8
401,"friend",9
401,"romantic_partner",10
401,"roommate",11
401,"friend",12
401,"supervisor",13
401,"romantic_partner",14
401,"romantic_partner",15
401,"roommate",16
401,"friend",17
401,"friend",18
401,"friend",19
401,"friend",20
401,"roommate",21
401,"supervisor",22
401,"acquaintance",23
401,"friend",24
401,"friend",25
401,"roommate",26
401,"friend",27
401,"friend",28
401,"roommate",29
401,"roommate",30
401,"friend",31
401,"friend",32
401,"friend",33
401,"friend",34
401,"friend",35
401,"friend",36
401,"acquaintance",37
401,"friend",38
401,"friend",39
401,"supervisor",40
401,"friend",41
401,"roommate",42
401,"friend",43
401,"friend",44
402,"friend",1
402,"friend",2
402,"friend",3
402,"acquaintance",4
402,"friend",5
402,"roommate",6
402,"friend",7
402,"friend",8
402,"friend",9
402,"roommate",10
402,"friend",11
402,"friend",12
402,"roommate",13
402,"friend",14
402,"friend",15
402,"acquaintance",16
402,"friend",17
402,"friend",18
402,"roommate",19
402,"friend",20
402,"friend",21
402,"friend",22
402,"friend",23
402,"roommate",24
402,"romantic_partner",25
402,"friend",26
402,"friend",27
402,"acquaintance",28
402,"friend",29
402,"friend",30
402,"roommate",31
402,"roommate",32
402,"supervisor",33
402,"supervisor",34
402,"friend",35
402,"roommate",36
402,"supervisor",37
402,"roommate",38
402,"friend",39
402,"roommate",40
402,"roommate",41
402,"friend",42
402,"friend",43
402,"supervisor",44
402,"roommate",45
402,"friend",46
402,"friend",47
402,"friend",48
402,"supervisor",49
402,"friend",50
402,"friend",51
402,"friend",52
402,"friend",53
402,"friend",54
402,"friend",55
402,NA,56
403,"friend",1
403,"friend",2
403,"friend",3
403,"friend",4
403,"acquaintance",5
403,"friend",6
403,"friend",7
403,"friend",8
403,"friend",9
403,"friend",10
403,"acquaintance",11
403,"friend",12
403,"friend",13
403,"acquaintance",14
403,"friend",15
403,"friend",16
403,"romantic_partner",17
403,"acquaintance",18
403,"acquaintance",19
403,"friend",20
403,"friend",21
403,"friend",22
403,"acquaintance",23
403,"friend",24
403,"friend",25
403,"acquaintance",26
403,"friend",27
403,"friend",28
403,"acquaintance",29
403,"acquaintance",30
403,"friend",31
403,"friend",32
403,"friend",33
403,"romantic_partner",34
403,"friend",35
403,"acquaintance",36
403,"friend",37
403,"friend",38
403,"friend",39
403,"acquaintance",40
403,"acquaintance",41
403,"friend",42
403,"friend",43
403,"friend",44
403,"friend",45
403,"acquaintance",46
403,"acquaintance",47
403,"acquaintance",48
403,"friend",49
403,"friend",50
403,"acquaintance",51
403,"romantic_partner",52
403,"friend",53
403,"friend",54
403,"friend",55
403,NA,56
404,"roommate",1
404,"friend",2
404,"friend",3
404,"friend",4
404,"friend",5
404,"romantic_partner",6
404,"friend",7
404,"friend",8
404,"friend",9
404,"friend",10
404,"roommate",11
404,"friend",12
404,"acquaintance",13
404,"friend",14
404,"romantic_partner",15
404,"friend",16
404,"romantic_partner",17
404,"friend",18
404,"roommate",19
404,"friend",20
404,"roommate",21
404,"friend",22
404,"friend",23
404,"friend",24
404,"roommate",25
404,"romantic_partner",26
404,"roommate",27
404,"romantic_partner",28
404,"acquaintance",29
404,"acquaintance",30
404,"acquaintance",31
404,"friend",32
404,"friend",33
404,"roommate",34
404,"roommate",35
404,NA,36
404,"romantic_partner",37
404,"friend",38
404,"friend",39
404,"romantic_partner",40
404,"supervisor",41
404,"roommate",42
404,"friend",43
404,"romantic_partner",44
404,"friend",45
405,"friend",1
405,"friend",2
405,"friend",3
405,"acquaintance",4
405,"roommate",5
405,"acquaintance",6
405,"friend",7
405,"friend",8
405,"roommate",9
405,"friend",10
405,"friend",11
405,"friend",12
405,"acquaintance",13
405,"friend",14
405,"acquaintance",15
405,"acquaintance",16
405,"friend",17
405,"friend",18
405,"acquaintance",19
405,"friend",20
405,"acquaintance",21
405,"friend",22
405,"friend",23
405,"friend",24
405,"friend",25
405,"friend",26
405,"roommate",27
405,"acquaintance",28
405,"friend",29
405,"friend",30
405,"friend",31
405,"friend",32
405,"roommate",33
405,"friend",34
405,"friend",35
405,"friend",36
405,"acquaintance",37
405,"friend",38
405,"friend",39
405,"friend",40
405,"friend",41
405,"friend",42
405,"friend",43
405,"friend",44
405,"friend",45
405,"friend",46
405,"friend",47
405,"acquaintance",48
405,"friend",49
405,"roommate",50
405,"friend",51
405,"friend",52
405,"friend",53
405,"friend",54
406,"friend",1
406,"friend",2
406,"friend",3
406,"friend",4
406,"friend",5
406,"friend",6
406,"roommate",7
406,"friend",8
406,"friend",9
406,NA,10
406,"friend",11
406,"friend",12
406,"acquaintance",13
406,"friend",14
406,"friend",15
406,"friend",16
406,"friend",17
406,NA,18
406,"supervisor",19
406,"friend",20
406,"friend",21
406,"friend",22
406,"acquaintance",23
406,"friend",24
406,"friend",25
406,"acquaintance",26
406,"sibling",27
406,"friend",28
406,"roommate",29
406,"acquaintance",30
406,"friend",31
406,"friend",32
406,"friend",33
406,"friend",34
406,"supervisor",35
406,"friend",36
406,"friend",37
406,"friend",38
406,"acquaintance",39
406,"friend",40
406,"supervisor",41
406,"friend",42
406,"friend",43
406,"friend",44
406,"roommate",45
406,"friend",46
406,"friend",47
406,"friend",48
406,"friend",49
406,"roommate",50
406,"friend",51
406,"friend",52
407,"friend",1
407,"friend",2
407,"friend",3
407,"friend",4
407,"friend",5
407,"acquaintance",6
407,"friend",7
407,"friend",8
407,"roommate",9
407,"acquaintance",10
407,NA,11
407,"supervisee",12
407,"acquaintance",13
407,"friend",14
407,"friend",15
407,"friend",16
407,"roommate",17
407,"friend",18
407,"friend",19
407,"friend",20
407,"friend",21
407,"friend",22
407,"friend",23
407,"friend",24
407,"friend",25
407,"friend",26
407,"friend",27
407,"friend",28
407,"friend",29
407,"friend",30
407,"friend",31
407,"friend",32
407,"friend",33
407,"friend",34
407,"friend",35
407,"friend",36
407,"friend",37
407,"friend",38
407,"friend",39
407,"friend",40
407,"friend",41
407,"roommate",42
407,"friend",43
407,"friend",44
407,"friend",45
407,"friend",46
407,"friend",47
407,"friend",48
407,"friend",49
407,NA,50
407,"friend",51
407,"friend",52
407,"friend",53
408,"friend",1
408,"friend",2
408,"roommate",3
408,"friend",4
408,"roommate",5
408,"friend",6
408,"roommate",7
408,"roommate",8
408,"friend",9
408,"roommate",10
408,"friend",11
408,"friend",12
408,"friend",13
408,"roommate",14
408,"roommate",15
408,"roommate",16
408,"roommate",17
408,"roommate",18
408,"friend",19
408,"roommate",20
408,"friend",21
408,"friend",22
408,"roommate",23
408,"roommate",24
408,"roommate",25
408,"friend",26
408,"friend",27
408,"friend",28
408,NA,29
408,"friend",30
408,"roommate",31
408,"roommate",32
408,"friend",33
408,NA,34
408,"roommate",35
408,"roommate",36
408,"friend",37
408,"friend",38
408,"roommate",39
408,"roommate",40
408,"roommate",41
408,"friend",42
408,"roommate",43
408,"friend",44
408,"friend",45
408,"friend",46
408,"roommate",47
408,"roommate",48
408,"friend",49
408,"roommate",50
408,"roommate",51
408,"friend",52
409,"friend",1
409,"friend",2
409,"friend",3
409,"friend",4
409,"friend",5
409,"friend",6
409,"friend",7
409,"friend",8
409,"roommate",9
409,"friend",10
409,"friend",11
409,"friend",12
409,"friend",13
409,"friend",14
409,"roommate",15
409,"friend",16
409,"friend",17
409,"friend",18
409,NA,19
409,"roommate",20
409,"friend",21
409,"friend",22
409,"friend",23
409,"friend",24
409,"friend",25
409,"friend",26
409,"friend",27
409,"friend",28
409,"friend",29
409,"friend",30
409,"friend",31
409,NA,32
409,"friend",33
409,"friend",34
409,NA,35
409,"friend",36
409,"roommate",37
409,"friend",38
