76 18 1 1 3
76 20 1 1 3
78 15 7 0 0
78 17 7 0 0
78 19 7 0 0
79 15 7 0 0
79 17 3 0 2
79 19 7 0 0
80 15 7 0 0
80 17 7 0 0
80 19 7 0 0
81 16 7 0 0
81 18 7 0 0
81 20 7 0 0
82 16 7 0 0
83 15 7 0 0
83 17 1 1 3
83 19 4 0 2
84 15 7 0 0
84 17 2 0 2
85 15 7 0 0
86 15 7 0 0
86 17 1 1 3
86 19 1 1 3
87 15 1 1 3
87 17 1 1 3
88 16 7 0 0
89 16 1 1 3
89 18 1 1 3
89 20 3 0 2
90 15 1 1 3
90 17 1 1 3
90 19 1 1 3
91 15 7 0 0
91 17 2 0 2
92 16 1 1 3
92 18 1 1 3
92 20 1 1 3
96 16 7 0 0
96 18 7 0 0
97 16 7 0 0
97 18 7 0 0
97 20 7 0 0
98 16 7 0 0
98 18 7 0 0
98 20 7 0 0
99 16 7 0 0
99 18 7 0 0
99 20 7 0 0
100 16 4 0 2
100 18 2 0 2
100 20 1 1 3
101 16 7 0 0
102 16 7 0 0
102 18 7 0 0
102 20 7 0 0
103 15 7 0 0
103 17 7 0 0
103 19 7 0 0
104 15 7 0 0
104 17 7 0 0
104 19 7 0 0
105 15 7 0 0
105 17 7 0 0
105 19 7 0 0
106 15 7 0 0
106 17 7 0 0
107 15 1 1 3
107 17 1 1 3
109 16 1 1 3
109 18 1 1 3
109 20 1 1 3
110 16 5 0 1
110 18 2 0 2
110 20 1 1 3
111 16 7 0 0
111 18 7 0 0
112 16 7 0 0
112 18 7 0 0
113 16 1 1 3
115 15 7 0 0
115 17 7 0 0
115 19 7 0 0
116 16 7 0 0
116 18 2 0 2
116 20 7 0 0
117 15 7 0 0
117 17 7 0 0
117 19 7 0 0
118 15 7 0 0
118 17 7 0 0
119 17 7 0 0
120 16 6 0 1
120 18 7 0 0
120 20 7 0 0
125 15 7 0 0
130 16 1 1 3
130 18 7 0 0
130 20 6 0 1
131 16 3 0 2
133 16 7 0 0
133 18 7 0 0
133 20 7 0 0
134 16 7 0 0
134 18 7 0 0
136 15 7 0 0
136 17 7 0 0
136 19 1 1 3
137 15 7 0 0
137 17 7 0 0
138 15 7 0 0
138 17 7 0 0
139 15 7 0 0
139 17 1 1 3
139 19 7 0 0
140 16 7 0 0
140 18 7 0 0
140 20 7 0 0
141 20 1 1 3
142 17 1 1 3
142 19 1 1 3
143 16 7 0 0
143 20 7 0 0
144 16 3 0 2
144 18 1 1 3
145 15 1 1 3
145 17 1 1 3
145 19 1 1 3
146 15 1 1 3
146 17 3 0 2
146 19 1 1 3
147 16 1 1 3
147 18 1 1 3
147 20 1 1 3
148 16 1 1 3
148 18 1 1 3
148 20 1 1 3
149 16 7 0 0
149 18 7 0 0
150 18 1 1 3
150 20 1 1 3
151 15 7 0 0
151 17 7 0 0
151 19 1 1 3
152 15 7 0 0
152 17 2 0 2
152 19 7 0 0
154 15 7 0 0
154 17 7 0 0
155 15 7 0 0
155 17 7 0 0
155 19 7 0 0
156 15 7 0 0
157 15 7 0 0
157 17 7 0 0
157 19 7 0 0
158 16 7 0 0
160 15 7 0 0
160 17 7 0 0
160 19 7 0 0
161 16 7 0 0
161 18 7 0 0
161 20 7 0 0
162 15 2 0 2
162 17 7 0 0
162 19 1 1 3
163 15 4 0 2
163 17 1 1 3
163 19 1 1 3
165 16 7 0 0
167 16 7 0 0
167 18 4 0 2
170 16 7 0 0
170 18 7 0 0
170 20 7 0 0
171 19 1 1 3
176 16 7 0 0
176 18 7 0 0
176 20 7 0 0
177 15 7 0 0
177 17 7 0 0
177 19 7 0 0
178 15 7 0 0
178 17 7 0 0
178 19 7 0 0
179 15 7 0 0
179 17 7 0 0
179 19 7 0 0
180 20 7 0 0
181 17 1 1 3
181 19 7 0 0
182 15 7 0 0
182 17 1 1 3
182 19 6 0 1
183 19 7 0 0
184 17 7 0 0
185 15 7 0 0
185 17 7 0 0
185 19 7 0 0
186 16 7 0 0
187 18 5 0 1
187 20 7 0 0
188 16 7 0 0
188 18 7 0 0
188 20 7 0 0
189 15 7 0 0
189 17 7 0 0
189 19 7 0 0
190 16 1 1 3
190 18 7 0 0
190 20 5 0 1
191 16 7 0 0
191 18 7 0 0
192 16 7 0 0
192 18 7 0 0
192 20 7 0 0
193 15 7 0 0
193 17 7 0 0
194 16 7 0 0
194 18 7 0 0
195 16 7 0 0
195 18 7 0 0
196 15 1 1 3
197 15 1 1 3
197 17 1 1 3
197 19 1 1 3
198 16 1 1 3
198 18 3 0 2
198 20 1 1 3
199 15 1 1 3
199 17 1 1 3
199 19 1 1 3
200 16 1 1 3
200 18 1 1 3
200 20 1 1 3
201 16 5 0 1
201 18 1 1 3
201 20 1 1 3
202 16 1 1 3
202 18 2 0 2
202 20 2 0 2
203 16 7 0 0
203 18 7 0 0
203 20 7 0 0
204 19 4 0 2
205 15 5 0 1
205 17 1 1 3
205 19 1 1 3
206 15 7 0 0
206 17 7 0 0
206 19 7 0 0
207 16 7 0 0
207 18 7 0 0
210 16 7 0 0
210 18 7 0 0
210 20 7 0 0
211 16 2 0 2
211 18 1 1 3
211 20 1 1 3
212 15 7 0 0
212 17 7 0 0
214 16 7 0 0
214 18 7 0 0
214 20 7 0 0
215 16 7 0 0
215 18 7 0 0
215 20 7 0 0
216 15 7 0 0
216 17 7 0 0
216 19 7 0 0
217 15 7 0 0
217 17 7 0 0
217 19 7 0 0
218 17 7 0 0
218 19 7 0 0
219 16 5 0 1
219 18 5 0 1
219 20 5 0 1
220 15 7 0 0
220 17 7 0 0
220 19 7 0 0
221 16 7 0 0
222 15 7 0 0
223 15 4 0 2
223 17 5 0 1
223 19 3 0 2
224 16 7 0 0
224 18 5 0 1
225 15 7 0 0
225 17 7 0 0
225 19 2 0 2
226 15 7 0 0
226 17 7 0 0
226 19 7 0 0
228 16 7 0 0
228 18 7 0 0
228 20 7 0 0
230 16 5 0 1
230 18 7 0 0
230 20 6 0 1
231 15 7 0 0
231 17 4 0 2
231 19 1 1 3
232 16 7 0 0
232 18 7 0 0
232 20 7 0 0
235 16 3 0 2
235 20 7 0 0
236 18 7 0 0
237 17 7 0 0
239 16 7 0 0
239 18 7 0 0
239 20 7 0 0
240 16 7 0 0
240 18 7 0 0
240 20 7 0 0
241 15 7 0 0
241 17 7 0 0
242 16 7 0 0
243 15 7 0 0
243 17 7 0 0
243 19 4 0 2
244 15 7 0 0
244 17 1 1 3
245 15 1 1 3
245 17 1 1 3
245 19 1 1 3
246 15 7 0 0
246 17 7 0 0
246 19 7 0 0
247 16 7 0 0
249 15 7 0 0
249 17 7 0 0
249 19 7 0 0
250 16 7 0 0
251 19 5 0 1
252 15 6 0 1
252 17 1 1 3
252 19 5 0 1
253 15 7 0 0
253 17 1 1 3
253 19 1 1 3
254 15 2 0 2
254 17 6 0 1
254 19 1 1 3
255 15 7 0 0
255 17 7 0 0
255 19 7 0 0
256 15 7 0 0
256 17 7 0 0
256 19 7 0 0
257 16 7 0 0
257 18 7 0 0
257 20 7 0 0
258 15 7 0 0
258 17 7 0 0
262 15 7 0 0
262 17 7 0 0
263 15 6 0 1
263 17 1 1 3
263 19 1 1 3
264 15 5 0 1
264 19 6 0 1
265 15 7 0 0
265 17 7 0 0
265 19 7 0 0
266 16 7 0 0
266 18 7 0 0
266 20 7 0 0
267 15 7 0 0
267 17 7 0 0
267 19 7 0 0
268 15 7 0 0
268 17 7 0 0
268 19 7 0 0
269 16 7 0 0
269 18 1 1 3
273 16 5 0 1
273 20 5 0 1
274 15 7 0 0
274 17 7 0 0
279 15 7 0 0
279 17 7 0 0
279 19 1 1 3
280 15 5 0 1
280 17 4 0 2
280 19 5 0 1
281 15 7 0 0
281 17 7 0 0
282 15 5 0 1
284 20 7 0 0
285 18 7 0 0
285 20 6 0 1
286 15 7 0 0
286 17 7 0 0
287 15 7 0 0
289 16 7 0 0
289 20 7 0 0
290 20 7 0 0
291 19 7 0 0
292 16 7 0 0
292 18 7 0 0
292 20 7 0 0
293 16 7 0 0
293 18 7 0 0
293 20 7 0 0
294 15 7 0 0
294 17 7 0 0
294 19 7 0 0
295 16 7 0 0
295 18 7 0 0
295 20 7 0 0
297 17 7 0 0
297 19 7 0 0
298 17 7 0 0
298 19 7 0 0
299 15 5 0 1
299 17 7 0 0
299 19 6 0 1
300 18 1 1 3
300 20 1 1 3
301 16 7 0 0
301 18 7 0 0
302 16 7 0 0
302 18 7 0 0
303 15 7 0 0
303 17 7 0 0
303 19 7 0 0
305 15 7 0 0
307 15 7 0 0
307 17 7 0 0
307 19 2 0 2
308 15 7 0 0
314 15 7 0 0
314 17 7 0 0
314 19 2 0 2
315 16 7 0 0
319 15 3 0 2
319 17 1 1 3
319 19 1 1 3
320 15 3 0 2
320 17 5 0 1
320 19 6 0 1
321 16 7 0 0
321 20 7 0 0
322 17 5 0 1
322 19 6 0 1
323 16 7 0 0
323 18 7 0 0
323 20 7 0 0
324 19 1 1 3
325 19 1 1 3
326 16 7 0 0
326 20 5 0 1
327 18 7 0 0
327 20 1 1 3
328 19 7 0 0
329 16 7 0 0
329 18 7 0 0
329 20 7 0 0
330 15 7 0 0
330 17 7 0 0
330 19 7 0 0
332 15 1 1 3
332 17 1 1 3
332 19 1 1 3
333 16 7 0 0
333 18 7 0 0
333 20 7 0 0
335 15 7 0 0
335 17 7 0 0
338 15 7 0 0
338 17 7 0 0
338 19 7 0 0
339 15 7 0 0
339 17 7 0 0
339 19 7 0 0
341 16 7 0 0
341 18 4 0 2
341 20 1 1 3
342 15 7 0 0
342 17 7 0 0
342 19 7 0 0
343 16 7 0 0
343 18 7 0 0
344 16 7 0 0
344 18 5 0 1
344 20 3 0 2
345 16 5 0 1
345 18 5 0 1
345 20 7 0 0
346 18 7 0 0
347 18 7 0 0
347 20 7 0 0
348 15 7 0 0
348 17 7 0 0
348 19 7 0 0
350 16 7 0 0
350 18 7 0 0
350 20 7 0 0
351 16 7 0 0
351 18 7 0 0
351 20 7 0 0
352 16 2 0 2
352 18 7 0 0
353 16 1 1 3
353 18 1 1 3
353 20 7 0 0
354 15 1 1 3
354 17 1 1 3
354 19 1 1 3
355 15 7 0 0
355 17 7 0 0
355 19 7 0 0
356 17 7 0 0
357 15 7 0 0
357 17 7 0 0
357 19 7 0 0
358 15 7 0 0
358 17 7 0 0
359 15 7 0 0
360 16 7 0 0
362 16 7 0 0
362 18 5 0 1
362 20 7 0 0
363 15 2 0 2
363 17 2 0 2
363 19 7 0 0
364 16 7 0 0
364 18 6 0 1
364 20 1 1 3
365 16 7 0 0
365 18 7 0 0
365 20 7 0 0
366 15 7 0 0
366 17 7 0 0
366 19 7 0 0
367 16 7 0 0
367 18 7 0 0
368 16 7 0 0
368 18 1 1 3
368 20 7 0 0
369 15 7 0 0
371 18 1 1 3
371 20 1 1 3
372 16 1 1 3
372 18 1 1 3
372 20 5 0 1
373 15 1 1 3
373 17 1 1 3
373 19 1 1 3
374 15 7 0 0
374 17 7 0 0
374 19 7 0 0
375 15 7 0 0
377 16 7 0 0
378 18 1 1 3
379 15 7 0 0
379 17 7 0 0
379 19 1 1 3
380 15 7 0 0
380 17 6 0 1
380 19 7 0 0
381 16 7 0 0
381 18 7 0 0
381 20 7 0 0
382 17 2 0 2
382 19 1 1 3
383 16 2 0 2
383 18 2 0 2
383 20 1 1 3
384 15 5 0 1
384 17 2 0 2
384 19 1 1 3
385 15 7 0 0
385 17 7 0 0
385 19 7 0 0
386 16 7 0 0
388 19 1 1 3
389 15 7 0 0
389 17 6 0 1
389 19 7 0 0
390 16 7 0 0
390 18 7 0 0
390 20 3 0 2
391 16 7 0 0
391 18 7 0 0
391 20 7 0 0
392 15 7 0 0
392 17 7 0 0
393 15 7 0 0
393 19 6 0 1
394 16 7 0 0
394 18 1 1 3
394 20 1 1 3
397 16 7 0 0
399 15 7 0 0
399 17 7 0 0
399 19 7 0 0
400 16 7 0 0
400 18 7 0 0
401 15 7 0 0
401 17 7 0 0
402 15 7 0 0
402 17 7 0 0
402 19 7 0 0
403 16 7 0 0
403 18 7 0 0
404 15 7 0 0
405 15 7 0 0
406 16 1 1 3
406 18 1 1 3
406 20 1 1 3
407 15 7 0 0
407 17 7 0 0
407 19 7 0 0
408 16 7 0 0
408 18 7 0 0
408 20 7 0 0
409 15 7 0 0
409 17 1 1 3
409 19 1 1 3
410 17 5 0 1
410 19 2 0 2
412 15 6 0 1
412 17 1 1 3
412 19 1 1 3
413 15 1 1 3
413 17 1 1 3
413 19 1 1 3
415 15 1 1 3
415 17 1 1 3
416 16 7 0 0
416 18 7 0 0
416 20 1 1 3
417 16 7 0 0
417 18 7 0 0
419 16 5 0 1
419 18 6 0 1
421 16 7 0 0
421 18 3 0 2
421 20 5 0 1
422 15 2 0 2
422 17 2 0 2
422 19 6 0 1
425 15 7 0 0
425 17 7 0 0
425 19 1 1 3
426 15 7 0 0
426 17 7 0 0
426 19 7 0 0
427 16 7 0 0
430 16 7 0 0
430 18 7 0 0
430 20 7 0 0
431 16 7 0 0
431 18 7 0 0
431 20 7 0 0
432 17 1 1 3
432 19 1 1 3
435 19 1 1 3
436 20 7 0 0
437 17 7 0 0
437 19 7 0 0
439 15 5 0 1
439 17 7 0 0
439 19 1 1 3
441 16 7 0 0
441 18 4 0 2
442 15 7 0 0
442 17 4 0 2
442 19 1 1 3
443 15 2 0 2
443 17 5 0 1
443 19 7 0 0
444 16 1 1 3
444 18 5 0 1
444 20 7 0 0
445 16 7 0 0
445 18 7 0 0
445 20 7 0 0
446 16 7 0 0
446 18 7 0 0
449 15 7 0 0
449 17 7 0 0
449 19 1 1 3
450 16 7 0 0
450 18 6 0 1
450 20 2 0 2
454 15 5 0 1
454 19 7 0 0
455 15 7 0 0
455 17 5 0 1
455 19 7 0 0
457 20 1 1 3
460 19 1 1 3
461 17 4 0 2
461 19 1 1 3
464 15 7 0 0
464 17 2 0 2
465 15 5 0 1
465 17 1 1 3
465 19 7 0 0
466 16 7 0 0
466 18 7 0 0
466 20 2 0 2
467 15 7 0 0
467 17 7 0 0
467 19 2 0 2
468 15 7 0 0
468 17 7 0 0
468 19 7 0 0
469 15 7 0 0
469 17 1 1 3
469 19 1 1 3
470 15 7 0 0
470 17 2 0 2
470 19 7 0 0
471 15 7 0 0
471 17 7 0 0
471 19 7 0 0
472 18 2 0 2
472 20 2 0 2
473 16 5 0 1
473 18 5 0 1
473 20 1 1 3
474 16 7 0 0
474 18 7 0 0
474 20 7 0 0
476 16 2 0 2
476 18 5 0 1
476 20 1 1 3
477 15 1 1 3
477 17 1 1 3
477 19 1 1 3
478 15 7 0 0
478 17 7 0 0
478 19 2 0 2
479 15 7 0 0
479 17 7 0 0
479 19 7 0 0
480 16 7 0 0
480 18 7 0 0
480 20 7 0 0
481 16 7 0 0
481 18 7 0 0
481 20 7 0 0
482 15 7 0 0
482 17 7 0 0
482 19 1 1 3
483 16 7 0 0
484 15 7 0 0
484 17 7 0 0
484 19 5 0 1
485 16 7 0 0
485 18 4 0 2
486 15 7 0 0
487 15 7 0 0
488 18 7 0 0
488 20 7 0 0
489 15 7 0 0
489 17 7 0 0
489 19 7 0 0
490 15 7 0 0
490 17 7 0 0
491 15 7 0 0
492 15 7 0 0
492 17 7 0 0
492 19 4 0 2
495 16 7 0 0
495 18 7 0 0
495 20 7 0 0
496 16 7 0 0
496 18 7 0 0
497 16 7 0 0
499 16 7 0 0
499 18 7 0 0
499 20 7 0 0
500 16 7 0 0
500 18 7 0 0
501 16 6 0 1
501 18 2 0 2
501 20 5 0 1
502 15 7 0 0
502 17 3 0 2
502 19 7 0 0
503 18 1 1 3
503 20 1 1 3
504 15 1 1 3
504 17 1 1 3
504 19 1 1 3
505 15 7 0 0
505 17 7 0 0
505 19 7 0 0
506 15 7 0 0
506 17 7 0 0
506 19 1 1 3
507 15 6 0 1
507 19 1 1 3
508 15 6 0 1
508 19 1 1 3
509 15 7 0 0
509 17 7 0 0
509 19 6 0 1
510 15 5 0 1
510 17 7 0 0
511 16 1 1 3
511 18 5 0 1
511 20 1 1 3
513 16 7 0 0
513 18 1 1 3
514 15 7 0 0
514 17 7 0 0
515 17 4 0 2
515 19 1 1 3
516 15 7 0 0
516 17 1 1 3
516 19 2 0 2
519 15 7 0 0
519 17 7 0 0
519 19 1 1 3
520 16 7 0 0
520 18 7 0 0
520 20 7 0 0
521 15 7 0 0
521 17 4 0 2
522 15 7 0 0
523 16 7 0 0
523 18 7 0 0
523 20 7 0 0
524 16 7 0 0
524 18 7 0 0
524 20 7 0 0
525 15 7 0 0
525 17 7 0 0
526 17 7 0 0
526 19 7 0 0
527 16 7 0 0
527 18 1 1 3
527 20 1 1 3
528 16 1 1 3
528 18 7 0 0
528 20 7 0 0
529 18 7 0 0
529 20 1 1 3
530 15 7 0 0
530 17 2 0 2
530 19 7 0 0
531 16 7 0 0
531 18 7 0 0
531 20 7 0 0
533 16 1 1 3
533 20 1 1 3
534 15 7 0 0
534 17 7 0 0
535 19 5 0 1
536 16 4 0 2
536 20 5 0 1
537 16 7 0 0
537 18 7 0 0
537 20 7 0 0
538 16 5 0 1
538 18 7 0 0
538 20 6 0 1
539 15 7 0 0
539 17 7 0 0
540 16 7 0 0
540 20 7 0 0
541 15 5 0 1
541 17 1 1 3
541 19 1 1 3
542 15 1 1 3
542 17 1 1 3
542 19 1 1 3
543 16 5 0 1
544 15 7 0 0
544 17 7 0 0
544 19 7 0 0
547 15 7 0 0
547 19 7 0 0
548 15 7 0 0
548 17 7 0 0
548 19 7 0 0
549 18 1 1 3
549 20 5 0 1
550 15 4 0 2
550 17 5 0 1
550 19 6 0 1
551 15 1 1 3
551 17 1 1 3
551 19 1 1 3
553 16 7 0 0
553 18 7 0 0
553 20 7 0 0
554 16 7 0 0
554 18 5 0 1
554 20 7 0 0
555 15 5 0 1
555 17 1 1 3
559 15 7 0 0
559 17 7 0 0
559 19 7 0 0
560 16 5 0 1
560 18 7 0 0
560 20 7 0 0
561 15 7 0 0
561 17 7 0 0
561 19 7 0 0
562 15 5 0 1
562 17 5 0 1
562 19 7 0 0
563 18 7 0 0
563 20 7 0 0
564 17 7 0 0
564 19 7 0 0
566 16 2 0 2
566 18 1 1 3
566 20 7 0 0
567 16 5 0 1
569 15 7 0 0
569 17 7 0 0
569 19 7 0 0
570 15 7 0 0
570 17 7 0 0
570 19 7 0 0
571 16 7 0 0
571 18 7 0 0
577 15 7 0 0
577 17 7 0 0
577 19 2 0 2
578 15 7 0 0
578 17 6 0 1
578 19 7 0 0
579 16 7 0 0
579 18 7 0 0
579 20 7 0 0
580 15 7 0 0
580 17 7 0 0
585 20 2 0 2
586 16 7 0 0
586 18 1 1 3
588 15 7 0 0
588 17 7 0 0
588 19 7 0 0
589 15 4 0 2
589 17 7 0 0
589 19 5 0 1
590 15 7 0 0
590 17 7 0 0
590 19 7 0 0
591 15 7 0 0
591 17 7 0 0
591 19 7 0 0
592 18 7 0 0
593 15 7 0 0
593 19 1 1 3
594 20 4 0 2
595 16 1 1 3
595 18 1 1 3
600 15 2 0 2
600 17 1 1 3
600 19 1 1 3
601 15 7 0 0
601 17 1 1 3
601 19 1 1 3
607 19 7 0 0
608 15 7 0 0
609 16 1 1 3
610 16 7 0 0
610 18 1 1 3
610 20 1 1 3
611 16 1 1 3
611 18 1 1 3
612 16 7 0 0
612 18 7 0 0
612 20 7 0 0
613 16 7 0 0
613 18 5 0 1
613 20 7 0 0
614 18 5 0 1
614 20 1 1 3
615 15 1 1 3
615 17 1 1 3
616 15 7 0 0
616 17 7 0 0
616 19 7 0 0
617 15 7 0 0
617 17 7 0 0
617 19 7 0 0
618 16 7 0 0
618 18 7 0 0
619 16 1 1 3
619 18 1 1 3
619 20 1 1 3
620 15 7 0 0
620 17 7 0 0
620 19 7 0 0
621 16 5 0 1
621 18 6 0 1
621 20 1 1 3
622 15 7 0 0
622 17 6 0 1
622 19 6 0 1
623 16 4 0 2
623 18 1 1 3
623 20 1 1 3
624 18 7 0 0
624 20 7 0 0
625 16 7 0 0
625 18 7 0 0
625 20 7 0 0
626 16 7 0 0
626 18 1 1 3
626 20 1 1 3
627 15 7 0 0
627 17 1 1 3
627 19 1 1 3
628 15 4 0 2
628 17 4 0 2
628 19 7 0 0
629 16 1 1 3
629 18 1 1 3
629 20 1 1 3
630 20 1 1 3
631 15 7 0 0
633 15 7 0 0
633 17 2 0 2
633 19 7 0 0
634 15 6 0 1
634 17 7 0 0
634 19 7 0 0
635 15 2 0 2
635 17 5 0 1
635 19 1 1 3
636 15 7 0 0
636 17 6 0 1
636 19 1 1 3
637 16 1 1 3
637 18 1 1 3
637 20 1 1 3
638 15 7 0 0
638 17 7 0 0
638 19 1 1 3
639 16 5 0 1
641 15 7 0 0
641 17 7 0 0
641 19 1 1 3
642 15 7 0 0
642 17 5 0 1
642 19 1 1 3
643 16 7 0 0
643 18 2 0 2
644 16 7 0 0
644 18 4 0 2
645 18 7 0 0
645 20 7 0 0
647 15 7 0 0
647 17 5 0 1
647 19 7 0 0
648 16 7 0 0
648 18 1 1 3
648 20 1 1 3
649 15 7 0 0
649 17 7 0 0
649 19 7 0 0
650 16 7 0 0
651 16 5 0 1
651 18 7 0 0
651 20 7 0 0
652 15 4 0 2
652 17 7 0 0
652 19 7 0 0
653 16 7 0 0
653 18 3 0 2
653 20 7 0 0
654 15 7 0 0
654 17 7 0 0
654 19 7 0 0
655 16 7 0 0
655 18 7 0 0
655 20 7 0 0
656 16 7 0 0
656 18 7 0 0
656 20 7 0 0
657 16 7 0 0
657 18 7 0 0
659 16 7 0 0
659 18 7 0 0
660 16 1 1 3
661 17 7 0 0
661 19 7 0 0
662 19 1 1 3
663 16 7 0 0
663 18 7 0 0
663 20 7 0 0
664 15 7 0 0
664 17 7 0 0
666 15 7 0 0
666 17 7 0 0
666 19 7 0 0
667 15 1 1 3
667 17 1 1 3
667 19 1 1 3
668 15 6 0 1
668 17 7 0 0
669 16 7 0 0
669 18 7 0 0
669 20 7 0 0
670 16 7 0 0
670 18 6 0 1
670 20 7 0 0
671 15 2 0 2
671 17 7 0 0
672 16 7 0 0
672 18 7 0 0
672 20 7 0 0
673 15 7 0 0
673 17 7 0 0
673 19 3 0 2
674 15 5 0 1
674 17 1 1 3
674 19 1 1 3
675 15 7 0 0
675 17 7 0 0
675 19 7 0 0
676 15 7 0 0
676 17 7 0 0
676 19 5 0 1
677 15 4 0 2
677 17 1 1 3
678 16 1 1 3
678 18 1 1 3
678 20 5 0 1
679 15 1 1 3
679 17 1 1 3
679 19 4 0 2
680 15 7 0 0
680 17 7 0 0
680 19 7 0 0
681 16 7 0 0
681 18 7 0 0
681 20 7 0 0
682 16 7 0 0
682 18 7 0 0
682 20 7 0 0
683 18 7 0 0
683 20 1 1 3
684 15 5 0 1
684 19 1 1 3
688 17 6 0 1
689 17 7 0 0
689 19 7 0 0
690 18 7 0 0
690 20 1 1 3
691 15 7 0 0
691 17 7 0 0
691 19 1 1 3
692 15 7 0 0
692 17 7 0 0
692 19 7 0 0
694 17 6 0 1
694 19 7 0 0
695 16 6 0 1
695 18 7 0 0
695 20 7 0 0
696 15 7 0 0
696 17 7 0 0
696 19 1 1 3
697 15 1 1 3
697 17 1 1 3
697 19 4 0 2
698 15 3 0 2
698 17 4 0 2
698 19 1 1 3
699 15 7 0 0
699 17 5 0 1
699 19 7 0 0
703 16 1 1 3
703 18 1 1 3
703 20 1 1 3
704 15 6 0 1
704 17 7 0 0
704 19 7 0 0
706 15 1 1 3
706 17 1 1 3
706 19 1 1 3
707 15 7 0 0
707 17 7 0 0
708 17 3 0 2
708 19 1 1 3
709 15 7 0 0
709 17 7 0 0
709 19 2 0 2
710 16 7 0 0
710 18 7 0 0
710 20 7 0 0
711 15 7 0 0
711 17 7 0 0
712 16 7 0 0
712 18 7 0 0
712 20 7 0 0
713 15 7 0 0
713 17 7 0 0
718 16 1 1 3
718 18 1 1 3
718 20 1 1 3
719 15 7 0 0
719 17 2 0 2
719 19 7 0 0
720 16 7 0 0
720 18 1 1 3
720 20 7 0 0
721 15 7 0 0
721 17 7 0 0
723 16 6 0 1
723 18 7 0 0
724 15 7 0 0
724 17 7 0 0
724 19 6 0 1
725 16 7 0 0
725 18 7 0 0
727 15 7 0 0
727 17 7 0 0
727 19 4 0 2
728 16 7 0 0
728 18 7 0 0
728 20 7 0 0
729 16 7 0 0
729 18 7 0 0
731 16 7 0 0
731 18 7 0 0
731 20 7 0 0
732 15 1 1 3
732 17 1 1 3
732 19 1 1 3
733 16 6 0 1
733 18 1 1 3
733 20 1 1 3
734 15 7 0 0
734 17 3 0 2
734 19 1 1 3
735 15 7 0 0
735 17 7 0 0
738 15 3 0 2
738 17 4 0 2
738 19 1 1 3
739 16 7 0 0
739 18 7 0 0
739 20 7 0 0
740 16 7 0 0
740 18 7 0 0
740 20 7 0 0
741 18 7 0 0
741 20 7 0 0
744 16 7 0 0
744 18 7 0 0
744 20 7 0 0
745 15 4 0 2
745 17 1 1 3
745 19 1 1 3
747 15 5 0 1
747 17 3 0 2
747 19 4 0 2
748 16 3 0 2
748 18 1 1 3
748 20 1 1 3
749 16 4 0 2
749 18 7 0 0
751 15 7 0 0
751 17 5 0 1
751 19 1 1 3
752 16 1 1 3
752 18 5 0 1
752 20 1 1 3
753 15 1 1 3
753 17 1 1 3
753 19 1 1 3
754 15 3 0 2
754 17 1 1 3
754 19 1 1 3
755 16 1 1 3
755 20 1 1 3
756 16 1 1 3
756 20 6 0 1
757 17 1 1 3
757 19 1 1 3
758 15 7 0 0
758 17 7 0 0
758 19 1 1 3
759 15 7 0 0
759 17 1 1 3
759 19 1 1 3
764 15 7 0 0
764 17 7 0 0
764 19 7 0 0
769 16 7 0 0
771 16 1 1 3
771 18 1 1 3
771 20 1 1 3
