57.22 41.08 33.94 3.17 66.07 45.68 37.256 3.17
56.01 47.57 33.377 3.83 73.8 47.32 39.976 3.83
48.36 28.66 31.622 4 64.55 46.46 42.359 3.83
56.18 36.48 43.613 3.5 63.57 53.75 41.597 3.67
98.86 67.77 39.87 3.5 123.67 73.48 39.327 2.83
32.47 22.02 34.275 2.5 44.23 43.78 39.96 2.67
64.76 48.31 39.514 3.83 66.3 69.59 39.104 3.83
50.29 38.47 27.947 3.83 50.99 41.74 31.823 3.83
48.12 37.97 23.893 3.17 64.59 53.57 32.469 3.17
57.27 50.36 34.968 2.67 64.99 54.12 35.256 3.67
58.36 93.22 43.352 3 65.25 81.29 39.874 2.83
33.25 18.11 15.955 . . . . 3.67
42.8 42.63 32.353 2.83 51.75 43.62 32.358 3
42.45 38.62 32.552 2.83 62.01 49.86 39.339 2.83
33.88 24.08 26.26 2.67 48.7 36.31 34.6 3.17
40.24 44.59 29.728 3.67 54.42 57.25 25.384 .
26.44 25.4 29.986 3.67 30.92 28.99 23.771 4
28.67 24.78 19.286 2.5 49.39 35.08 25.814 3
52.14 55.8 31.952 3.83 67.69 61.24 34.515 3.67
33.44 28.35 36.346 3.17 50.78 41.67 36.602 3.5
34.45 20.49 12.69 3.5 . . . 3.33
47.87 34.19 28.306 3 . . . 3.5
39.02 25.94 31.364 3.67 52.69 53.86 37.98 3.5
37.59 30.06 24.223 2.17 46.79 29.88 27.948 2.67
36.34 40.07 35.899 3.17 43.69 66.51 40.441 3.17
46.26 39.34 39.797 2.83 66.94 50.42 45.866 3.67
53.81 35.53 37.665 3.17 68.14 49.59 39.968 3.17
65.96 39.81 31.582 . 118.8 46.14 40.104 .
49.85 45.53 13.215 3 96.99 84.85 37.82 2.67
52.18 53.77 33.326 3.67 75.83 61.7 35.323 3.33
46.92 42.71 32.267 3 46.49 43.6 40.033 3.5
35.55 40.36 24.145 . 52.45 44.25 31.006 3.33
94.34 41.65 23.027 3.5 93.11 48.36 22.682 3
34.16 25.02 21.77 2.5 48.25 34.54 23.719 2.67
25.06 12.88 15.037 . 30.95 24.57 18.704 .
31.32 17.04 11.02 . 43.22 31.63 15.801 3.33
24.22 12.74 15.62 . 32.58 19.72 16.166 .
23.74 17.33 10.746 . 38.52 24.85 14.264 .
22.73 12.92 9.427 2.5 30.41 16.85 11.814 .
31.16 25.56 13.323 . 35.34 20.6 13.103 .
31.24 27.21 17.065 . 41.94 34.76 17.825 .
27.34 30.91 27.984 . 42.77 43.99 30.96 .
34.42 24.02 18.875 . 39.71 32.03 17.162 .
34.24 20.11 19.578 . 49.85 33.87 23.46 .
25.75 16.42 7.635 . 37.65 26.43 17.523 .
31.39 19.26 11.047 3.17 42.22 24.18 25.226 .
32.29 18.23 13.18 2.83 39.54 28.52 21.236 2.83
39.53 36.92 23.411 . 64.81 48.22 27.492 .
28.14 22.4 26.093 . 42.76 48.41 28.349 .
31.13 24.58 16.1 . 48.48 47.37 20.869 .
40.08 34.83 29.923 2.67 58.28 44.3 30.383 3
32.43 23.51 19.379 3.33 42.92 36.2 26.814 4
32.65 17.15 11.453 . 37.28 25.05 15.897 .
26.27 12.45 9.156 . 32.91 20.54 15.561 .
23.24 17.79 24.888 2.67 42.96 28.58 31.199 2.67
26.89 17.41 10.191 3.5 36.98 18.51 13.678 3.67
31.44 40.81 20.835 3.17 41.82 41.62 29.67 3
24.53 21.05 11.398 . 36.11 30.56 22.73 .
32.84 21.58 8.134 3 38.96 23.36 18.791 3.17
38.2 38.6 31.094 3.5 50.52 50.91 32.758 3.67
43.42 33.11 27.486 2.17 53.34 40.06 30.709 2.5
39.55 35.43 23.281 3.17 46.02 40.68 31.749 3.33
30.57 25.76 16.508 2.5 42.56 42.28 19.958 3
23.01 13.8 16.476 . 36.18 36.09 18.689 .
50.98 37.72 22.389 3.67 72.76 50.79 31.993 3.67
26.99 19.15 10.195 . 40.97 34.07 16.81 .
41.56 41.55 30.735 3.33 53.96 64.88 35.38 4
31.65 17.48 13.974 3.17 39.78 35.74 20.71 3.33
32.5 22.79 21.304 4 53.61 35.41 28.017 4
38.37 25.33 27.121 2.5 51.64 42.22 32.978 2.5
33.95 31.62 22.561 2.5 47.94 41.58 23.535 3.67
39.68 25.81 11.934 . 52.51 29.76 18.051 .
36.37 20.65 14.898 2.33 44.52 30.21 26.007 2.5
35.55 28.73 37.078 3 45.17 44.63 40.966 3.5
58.07 41.97 28.152 3.5 59.77 49.91 36.068 3.5
24.73 15.72 21.731 2.17 . . . .
41.68 24.67 17.944 3 51.33 39.19 27.894 3
93.87 44.12 38.489 3.33 110.56 55.67 40.202 3.67
33.67 26.4 25.819 3.83 40.39 46.15 37.407 3.83
. . . . 46.34 42.42 30.73 3.5
58.31 46.22 25.284 2.67 69.63 40.66 29.415 2.83
46.35 30.9 32.43 2 52.01 39.45 32.871 2
32.83 26.53 18.533 3.33 39.27 39.78 26.141 2.33
37.21 43.07 40.755 4 53.45 58.62 45.378 4
42.71 47.85 30.845 3.17 52.19 47.88 35.203 3.67
34.98 26.08 23.382 3 46.48 33.72 27.768 2.83
. . . . 45.48 50.17 33.376 3.33
46.7 38.26 35.428 4 48.43 37.73 38.322 4
26.81 25.46 28.398 3.5 36.78 47.74 29.276 3.83
36.39 31.06 27.795 2.67 50.29 43.08 31.906 2.67
40.63 40.59 34.378 3.5 52.13 54.05 43.037 4
25.94 14.59 18.984 2.83 36.04 23.71 20.379 2.5
30.61 26.02 28.051 3.67 52.31 38.31 27.76 3.83
33.39 22.98 12.628 . 48.15 23.09 12.887 4
24.27 19.2 23.04 2.67 34.63 31.21 31.34 2.83
29.03 18.42 12.485 . 38.59 24.79 18.086 .
. 17.83 . 2.5 39.62 27.5 19.856 3.33
40.96 32.52 20.85 4 55.83 47.87 26.402 3.67
25.75 16.87 14.938 2.67 28.09 35.46 24.459 4
27.5 18.09 25.633 3.5 36.89 28.75 29.265 3.5
26.68 20.01 16.266 2.83 . . . 2.33
25.27 12.85 18.641 . 28.14 15.33 19.134 3
30.02 22.27 23.095 3.5 40.61 32.05 20.496 3.67
28.99 18.94 24.692 3.67 35.52 25.68 25.03 3.17
26.53 19.17 30.185 . . . . .
32 28.67 16.288 . 46.21 44.5 25.338 3.33
31.86 19 11.387 2.83 47.19 33.44 25.908 4
31.95 26.99 13.288 3.83 45.31 33.94 18.518 3.5
30.76 22.43 19.554 3.67 47.4 26.21 25.611 3.5
28.51 12.42 9.147 2.67 31.24 25.37 21.498 2
25.59 14.3 14.341 . 40.05 20.92 18.907 3.33
29.36 28.07 20.499 2.83 42.29 42.53 21.905 3.17
35.36 25.08 27.668 2.67 42.65 41.86 36.047 2.83
24.8 14.51 9.452 . 27.82 24.26 16.521 2.17
41.63 31.11 23.646 2 38.41 33.14 29.215 2
26.25 27.8 27.165 3 46.14 33.44 30.614 3.5
48.1 45.58 33.735 3 70.91 57.88 42.257 2.83
27.62 18.75 18.146 2.67 34.77 26.46 27.89 2.83
26.23 17.63 9.661 . 37.07 22.28 13.622 .
24.32 14.55 9.401 2.33 32.79 17.87 14.735 3.33
24 17.31 21.24 2.67 . . . .
32.74 19.31 25.819 3.67 38.8 34.4 30.098 4
40.02 48.67 27.657 3 76.96 105.06 31.683 3.33
32.42 19.66 17.507 2.67 46.58 27.48 21.324 3.17
24.21 12.55 11.829 . 37.05 24.9 17.393 3.17
25.13 20.12 11.941 3.17 33.05 29.63 13.85 2.17
27.79 15.24 16.569 3 36.06 22.04 12.519 2.5
35.19 23.2 13.294 3.33 51.13 36 27.647 3.67
36.66 21.41 15.42 3.17 48.32 42.08 27.678 3.33
31.82 24.46 21.224 . . . . .
25.73 20.94 23.312 2.67 50.6 31.23 27.682 3.67
25.69 14.71 11.428 2.5 43.93 25.48 12.917 3.67
39.5 25.88 27.598 3.5 51.84 46.68 29.686 2.83
31.88 32.47 26.522 3.17 46.79 36.02 33.294 3.5
28.66 22.88 16.334 3 47.32 41.33 18.674 3.83
38.35 39.13 23.889 3.17 57.76 49.73 32.067 3.33
33.39 22.69 30.857 2.67 35.9 30.06 27.241 2
30.76 26.97 20.908 2.67 39.06 35.17 24.248 3.17
33.35 28.88 27.028 2.33 43.89 28.71 29.817 3.67
32.07 21.96 17.031 3.33 43.13 29.67 24.043 3.33
36.65 25.6 30.334 3.83 43.75 45.24 30.205 3.5
47.17 29.47 38.947 3.33 63.14 45.84 41.069 3.17
30.18 21.94 16.909 2.67 48.07 34.85 18.568 3
38.29 26.46 20.022 2.83 41.88 27.63 27.627 2.83
26.71 15.85 19.738 4 33.77 22.25 20.382 3.83
35.42 23.39 19.223 3.33 38.65 29.05 22.766 3.17
. . . 3.17 29.72 16.19 16.654 3.33
50.7 43.74 29.482 3 48.71 44.8 39.355 3
33.7 38.62 12.546 2.83 41.57 50.36 24.346 3.5
42.72 33.51 26.982 3.33 39.74 36.08 33.256 3.17
39.79 32.29 29.558 3.17 46.13 54.35 32.834 3
32.02 22.88 12.758 3 36.83 28.68 23.071 3
22.49 13.04 7.149 2.17 27.4 18.22 8.999 3.17
31.99 20.99 17.96 2.5 38.78 32.47 28.866 2.67
25.82 16.68 17.249 2.33 35.47 24.03 18.542 2.17
37.72 26.49 19.779 2.83 46.63 29.49 25.659 2.5
33.45 26.47 20.476 3.5 45.68 42.26 32.298 2.83
24.51 14.09 12.772 3.67 38.54 26.65 24.147 3.33
23.95 21.69 13.85 2.5 43.54 30.88 17.123 3.17
25.86 14.88 18.43 . 30.47 20.23 17.717 3
35.56 23.67 20.583 3 51.2 34.53 26.42 2.83
33.6 25.88 23.334 4 45.22 34.03 20.886 4
29.18 18.55 12.732 4 40.39 31.19 17.07 3.67
33.64 26.78 16.672 2.83 . . . .
31.62 20.97 14.699 2.33 45.91 31.15 20.069 3
24.58 12.04 9.134 2.67 34.24 25.05 17.338 3.67
. . . . 41.09 27.85 17.444 3.83
25.86 14.36 11.33 2.83 37.34 32.8 16.091 2.83
35.26 22.19 21.009 2.67 72.94 28.71 29.067 2.67
34.06 27.37 30.199 3.5 48.8 32.57 28.897 2.67
26.82 19.21 23.169 3.83 46.53 32.28 26.293 3.83
27.65 18.78 14.687 2.67 30.92 21.39 18.307 3.33
23.67 15.14 8.24 . 39.96 21.2 10.346 2.33
25.79 15 12.945 2.5 36.91 24.63 14.864 2
25.51 21.82 18.508 4 29.95 22.52 14.328 3.5
26.98 21.83 15.362 3.67 42 25.62 13.767 .
29.35 24.54 17.817 3.5 44.68 32.88 21.695 2.67
23.64 14.71 8.58 2.67 30.95 19.22 13.319 2.5
24.91 14.56 16.837 3.83 37.12 25.28 12.41 4
61.09 37.3 25.824 3.67 88.84 48.3 28.98 4
124.06 58.48 35.556 3.67 156.85 76.04 43.291 3.83
30 28.83 31.809 3 38.66 41.78 35.49 3
42.99 26.58 25.938 . 52.33 38.54 33.078 3.33
33.4 25.08 26.722 3 42.83 30.93 31.446 2.67
28.74 29.03 30.056 . 33.24 40.48 31.161 .
43.28 32.4 30.47 3 52.64 41.83 34.07 3.5
46.12 27.84 23.787 3.83 46.33 31.54 29.675 3.67
44.78 34.52 40.528 2.5 50.47 44.58 43.384 3
39.72 33.12 31.048 4 46.41 34.52 32.053 3.17
42.53 35.79 16.963 . 47.84 47.58 32.062 3.33
34.45 34.82 29.411 3.17 50.77 45.45 30.019 3.5
. . . 3.5 37.91 25.44 17.979 3
42.08 34.84 27.154 3.67 47.71 48.44 28.02 3.33
64.76 48.95 36.794 2.5 81.92 63.04 39.704 2.5
42.29 33.56 31.681 3.83 50.91 36.25 42.45 3.67
36.45 21.89 39.075 2.83 40.83 35.11 40.715 2.67
62.3 56.18 34.478 3.5 73.31 72.17 39.842 2.83
47.82 43.77 32.066 3.5 50.42 58.14 39.386 3.67
51.71 45.48 26.515 2.67 58.89 54.26 36.906 3
34.88 23.14 27.415 3.5 37.1 36.82 29.857 3
39.4 30.5 27.908 3.33 43.52 41.84 30.607 3.67
31.08 18.28 24.062 2.67 32.43 23 24.212 2.83
44.69 26.73 14.351 3.33 47.19 30.79 17.359 3.17
42.11 30.66 31.711 4 55.61 41.18 36.694 3.67
32.77 33.91 33.147 2.67 38.49 44.47 33.798 2.5
35.42 30.69 15.701 3.67 41.82 38.5 20.336 3
31.99 26.93 28.625 3.5 42.27 34.21 31.884 3.83
28.68 20.87 21.723 . 40.72 31.04 29.696 .
41.6 31.69 34.536 2.17 47.31 39.76 34.342 2.5
28.06 31.59 25.846 3.5 39.99 35.83 38.588 3
59.12 39.3 36.456 2.5 80.2 47.71 29.302 2.83
. . . 2.33 33.12 29.55 33.168 2
44.49 46.35 36.147 3.5 56.93 59.92 39.465 3
27.07 32.64 36.545 3.33 41.03 42.65 34.178 2.83
29.3 23.56 20.608 3.33 41.98 33.75 27.95 3
33.53 18.98 28.25 2.67 44.97 25.71 33.43 2.5
45.28 31.13 32.472 3.17 60.28 41.37 35.344 2.83
33.71 27.54 27.485 3.5 45.86 35.9 29.264 3.5
34.89 32.04 22.012 3 41.84 33.01 29.489 3.33
37.39 25.31 22.751 3.67 49.1 34.53 29.035 3.5
38.1 27.45 26.642 3.33 39.8 31.83 30.299 3.17
33.62 28.19 28.781 4 43.72 36.21 32.637 3.33
33.04 25.31 18.643 3.17 41.76 38.4 32.21 3.67
45.89 33.18 32.69 2.67 51.02 46.87 32.642 2.67
39.12 30.38 31.179 3.17 51.08 41.8 38.487 3
38.61 31.6 36.08 2.83 51.43 50.7 40.286 3.33
34.37 20.92 26.236 2.33 35.52 30.71 32.618 2.83
. . . . 46.12 45.73 27.355 3.5
44.18 27.45 38.622 2.5 45.52 36.1 38.692 3.33
42.17 29.85 33.67 3.83 . . . 3.5
47.49 43.24 33.636 3.83 59.61 56.62 31.709 3.83
40.84 27.61 29.149 2.67 58.4 47.15 29.423 3.17
45.6 29.18 36.484 3.67 56.1 45.96 39.024 3.67
99.15 45.27 33.028 3.17 123.23 64.62 28.593 3.5
54.23 54.29 40.511 3.33 63.97 60.83 38.218 3.67
51.4 37.86 34.532 3.17 58.05 48.76 37.616 3.5
29.04 19.81 19.738 3.17 47.68 44.58 34.684 2.83
36.66 32.23 31.096 . 52.16 41.79 41.822 3.33
28.86 28.14 31.966 2.33 32.36 41.39 31.834 3.17
33.49 24.68 23.786 3.17 42.8 33.47 29.274 2.83
43.15 32.39 33.512 3 45.6 40.27 36.692 3.33
50.31 77.72 35.739 3.33 56.45 71.9 34.537 3.83
42.83 23.09 20.274 2.33 51.05 30.5 31.519 2.5
35.27 25.33 27.665 2.67 46.35 36.93 37.518 3.67
34.44 22.04 24.864 2.5 41.08 32.28 26.45 2.67
44.47 26.87 21.149 3.17 42.37 35.68 26.767 2.83
39.7 28.57 22.183 2.67 48.71 48.46 29.898 2.83
34.88 40.18 27.063 2.5 42.83 47.86 30.096 2.5
37.02 41.04 30.071 2.67 45.24 49.29 33.132 2.33
50.81 50.67 31.728 2.83 54.47 59.14 38.922 3.67
39.38 27.17 20.184 4 37.94 27.9 25.268 3.83
38.86 30.93 21.892 2.83 40.88 41.48 25.804 2.17
34.71 36.39 25.646 3.17 50.88 47.09 29.404 3.83
25.29 24.66 23.043 3.67 39.12 36.1 32.647 3.83
34.46 29.23 33.167 3.33 48.85 50.42 36.719 3.67
26.23 22.15 27.813 3.33 36.77 28.63 28.836 2.67
34.38 19.57 33.314 3 38.23 27.36 31.822 2.5
85.93 43.5 23.146 2.67 72.84 52.11 26.234 2.5
44.38 43.99 30.127 4 52.35 46.02 38.679 4
35.31 21.05 25.868 2.67 39.56 38.77 36.773 2.5
32.16 23.52 25.161 2.67 42.65 26.87 34.965 2.67
54.85 46.2 28.841 3.5 89.99 60.28 34.053 3.5
85.22 49.86 33.24 3.67 124.81 67.15 34.767 3.5
45.92 33.66 28.403 2.83 62.05 56.26 34.059 2.83
42.78 35.66 28.322 2.5 49.83 41.33 33.574 2.17
51.91 76.99 24.995 3.17 67.1 99.82 34.268 3.83
48.51 35.93 32.784 2.67 57.46 35.69 40.189 3.83
40.71 33.62 22.015 2.5 43.2 37.36 31.774 3
43 40.3 15.87 2.67 46.9 46.93 23.733 2.67
36.74 23.68 21.573 2.83 38.5 27.7 23.564 3
43.42 32.07 28.363 2.83 43.94 41.37 32.75 2.83
52.66 33.46 32.04 2.83 76.12 37.08 36.405 3.67
40.66 35 33.793 3.17 34.7 46.57 34.707 3.33
50.57 46.17 35.898 3.33 65.98 56.13 38.205 3.5
49.35 42.56 29.858 2.83 53.49 50.72 33.188 3
49.66 38.2 40.817 3.5 53.14 55.05 43.152 3.83
42.5 28.94 25.35 3.67 58.19 45.51 36.393 3.67
67.92 47.73 38.745 3.83 75.9 52.7 40.702 3.33
65.84 46.51 28.129 3.83 120.16 66.54 35.976 3.67
34.83 50.58 40.819 3 55.9 81.57 45.047 2.83
42.28 44.58 29.023 3 57.36 48.68 37.233 3.17
29.37 18.65 19.886 3.33 26.62 20.9 20.824 3.67
35.13 32.78 24.915 3.67 55.82 55.17 26.792 3.67
44.68 35.49 27.302 2.33 92.56 47.37 25.417 3.17
36.62 22.99 17.399 3.33 48.01 26.15 22.103 3.33
27.51 23.4 39.047 2.83 39.25 31.16 36.247 3
27.95 18.82 25.22 2.67 31.67 19.6 28.116 2.33
28.49 48.75 34.282 2.17 35.12 56.81 36.515 2.17
36.28 33.26 19.15 3 54.77 47.92 31.188 3.33
36.39 35.53 26.926 3.67 47.36 48.21 34.571 3.67
32.01 19.25 20.72 3 47.31 42.78 29.591 3.17
25.63 22.53 18 2.83 44.74 33.65 23.52 3.67
42.14 31.11 31.077 3.17 47.14 45.79 36.532 3.5
27.28 15.22 26.821 2.83 34.01 24.58 24.24 2.83
33.74 22.77 21.802 3 34.97 33.43 30.606 3.33
32.89 37.44 29.463 . 50.9 44.77 32.594 3.5
25.49 17.05 24.332 3 29.38 38.97 23.71 3.67
38.77 25.08 24.46 2.67 45.38 42.78 26.968 2.67
34.01 36.15 28.158 3.5 45.5 40.34 33.218 2.83
33.37 25.24 26.91 2.83 47.68 33.63 26.104 3.33
28.43 17.39 23.158 2.5 27.92 21.8 28.188 2.67
40.71 40.63 21.098 . 49.76 44.43 30.105 2.83
28.11 25.23 21.353 . 39.39 28.13 19.802 1.8
45.19 42.73 16.876 . 67.55 56.05 26.999 .
93.57 48.49 22.268 2.33 124.91 63.67 36.726 2.5
47.79 47.44 17.235 . 63.96 65.43 29.895 .
36.87 21.68 14.595 . 66.98 42.7 23.039 .
38.58 29.75 17.872 . 49.55 38.88 19.769 .
40.53 35.81 17.201 . 51.58 46.15 25.254 .
40.94 28.81 17.44 . 57.33 36.48 21.432 3.83
46.86 29.05 17.601 4 75.83 54.17 22.37 3.67
33.55 24.36 22.518 2.67 64.46 47.44 24.39 2.83
44.83 38.4 23.901 3 51.41 47.87 28.404 3
23.57 23.19 19.554 2.33 38.2 44.1 29.085 2.33
29.59 27.22 27.292 2.67 42.82 40.68 31.537 2.67
36.36 29.18 26.96 3.5 50.22 55.57 33.726 3.5
60.64 29.53 21.675 2.83 89.77 53.22 28.832 2.83
43.25 30.72 30.313 2.83 56.53 41.81 32.671 2.67
27.73 19.81 24.605 3.5 44.41 33.98 26.574 3
53.64 45.57 31.694 3.5 87.6 57.82 37.957 3.33
44.14 27.15 35.311 2.4 49.76 40.22 38.282 2.83
33.49 21.42 19.1 2.33 51.91 44.38 33.695 3.33
35.16 26.3 22.665 2.67 47.44 38.05 31.438 2.83
41.01 34.61 27.643 2.83 56.64 39.25 34.771 3
35.08 31.78 29.767 3.5 44.84 48.71 29.689 3.5
34.13 26.03 24.907 3 43.11 42.87 33.27 3.33
35.28 28.93 21.481 3.33 50.64 40.91 30.479 3.17
31.5 22.68 9.823 2.5 40.09 27.6 13.726 2.83
35.02 27.81 29.292 3.5 49.4 42.01 34.249 2.67
33.88 23 19.933 2.5 44.53 34.4 27.714 3.17
. . . . 33.65 32.51 26.431 .
37.19 25.62 22.695 2.67 63.4 50.05 27.734 2.33
30.77 20.43 21.835 2.5 35.34 24.56 29.32 2.67
38.94 25.78 16.261 3.33 46.6 40.84 25.793 3.33
41.38 32.28 25.404 3.67 62.7 45.22 25.702 2.83
31.08 24.7 19.389 3.33 36.6 33.32 30.864 3.67
41.56 23.7 28.319 3.33 57.13 40.66 32.701 2.5
32.12 29.24 11.814 3 36.59 30.12 18.678 3.33
25.6 16.1 14.989 2.83 27.48 17.57 25.602 3.33
37.86 25.18 21.974 2.67 39.38 32 25.112 3.17
30.07 21.48 19.887 2.67 42.59 33.34 27.467 3.33
39.3 34.64 26.13 3.33 48.83 35.54 32.942 2.67
38.94 35.19 29.178 3.5 46.21 40.56 35.27 3.5
35.55 26.61 15.97 3.33 42.66 45.54 20.342 3.67
29.36 18.02 18.313 3.33 43.19 31.57 25.376 2.67
25.08 12.33 11.758 3.33 30.32 14.09 17.036 3.5
42.07 42.8 24.605 3.83 55.13 66.13 27.689 3.67
32.66 20.71 19.458 3.33 37.95 26.54 24.896 3.5
32.04 22.55 15.339 2.5 37.86 27.98 24.61 2.17
25.54 25.08 21.796 2.33 44.22 33.16 25.46 2.5
38.79 32.44 33.654 3 47.94 47.08 36.816 3.33
38.58 28.12 32.795 3.33 45.63 34.81 38.144 3.5
30.21 24.78 28.894 3 46.77 34.86 36.143 3.17
48.74 37.73 32.184 3.5 68.23 47.19 41.773 3.67
33.89 36.33 25.119 2.33 41.69 40.66 25.029 2.33
30.76 22.74 11.721 2.33 42.72 27.9 18.168 2.5
24.27 15.53 18.835 3.83 39.97 24.04 24.115 3.5
28.66 25.92 17.885 2.67 36.91 30.21 27.438 3
38.08 28.73 25.848 3.67 43.58 40.4 29.563 3.17
29.08 17.93 18.984 2.83 39.24 23.21 17.927 2.67
32.74 26.4 21.316 3 50.6 39.87 32.12 3
29.21 27.24 29.546 . . . . .
48.89 42.32 25.862 3.67 57.18 58.86 38.979 3.67
23.99 12.33 17.296 . . . . .
29.43 18.7 22.645 . 37.59 27.01 26.278 2.83
35.08 26.04 30.748 2.83 41.76 31.92 34.57 3.67
23.74 13.83 15.072 2.67 34.42 21.2 20.762 3.33
40.46 38.65 32.739 3.67 51.01 54.5 40.97 4
37.92 24.45 22.175 3.33 62.5 39.57 24.503 3.17
34.6 22.12 18.113 3.17 46.16 27.32 19.71 2.5
43.57 29.48 30.488 3.17 47.21 46.68 43.592 3
36.7 26.5 36.781 2.83 50.77 44.59 38.683 3.5
35.76 29.57 28.499 2.67 63.5 41.2 33.171 3
47.31 37.55 26.443 2.83 57.66 46.1 34.498 4
38.06 25.65 15.084 . 48.88 30.37 21.162 2.67
41.69 29.53 26.414 3.25 47.95 29.93 30.285 2.83
35.07 28.82 21.119 2.83 48.99 32.08 29.257 2.83
42.6 28.75 32.683 3.5 61.52 31.77 35.443 3.33
37.69 61.63 37.71 3.67 52.18 85.14 41.628 3.33
50.17 36.25 31.903 2.67 51.52 49.8 28.27 3
26.56 19.84 13.606 3.17 37.09 30.21 20.686 3.33
43.05 27.51 25.464 3 68.18 35.24 27.833 3.5
27.03 17.35 23.883 2.5 37.56 28.08 25.597 2.67
34.49 31.48 20.745 3.17 61.02 42.17 29.055 3.33
36.62 19.74 12.185 3.5 57.06 27.01 25.99 3.67
35.44 24.88 23.426 . 47.44 29.68 26.775 3.67
46.46 33.96 24.039 3 68.14 43.05 36.146 3.17
75.42 31.23 27.025 3.67 94.09 46.68 31.599 3.17
39.15 26.71 23.449 3 58.03 35.77 27.578 3.33
28.37 13.15 . . 30.54 17.66 9.549 .
31.93 27.68 16.284 3.67 40.53 38.08 21.505 3.17
46.44 46.62 30.463 3.67 57.22 65.13 38.903 3.67
52.4 33.4 31.405 3.5 53.7 39.08 40.392 3.33
39.94 36.84 33.614 3 50.73 47.28 33.579 3.17
40.79 33.62 26.458 3.33 45.73 35.76 28.577 3.67
47.06 47.41 30.542 3.17 56.63 57.94 33.685 3.83
38.65 25.2 39.907 3 41.59 37.09 41.304 2.83
37.4 22.36 26.647 3.83 45.32 35.13 33.75 3.5
41.98 35.57 31.231 3.67 63.86 35.31 34.418 3.83
34.74 30.78 25.934 2.33 41.6 41.37 36.724 3
34.4 35.27 30.166 4 47.15 38.93 35.347 3.5
64.03 74.63 42.066 3.33 96.48 55.57 45.499 3
45.81 29.37 31.543 3.67 50.96 43.4 33.274 3.83
39.76 32.21 39.693 3.33 50.04 45.89 41.528 3.83
39.89 35.48 17.704 3.67 51.06 50.24 36.154 3.83
34.78 25.31 31.698 3 49.35 32.87 37.545 2.83
47.28 30.76 22.949 2.5 51.35 37.46 23.897 2.67
39.72 28.66 25.849 3.67 45.55 40.17 38.771 3.67
32.9 29.5 32.046 3.33 39.04 44.68 35.578 3
57.2 32.59 30.843 3.33 68.28 41.13 33.76 3.17
43.3 35.75 29.895 3.33 59.29 53.47 33.179 3.33
40.24 24.99 22.03 3 49.52 48.84 30.974 2.83
75.58 56.49 31.96 3.33 110.35 70.41 37.362 3.33
44.01 31.25 32.08 2.83 58.72 52.4 37.806 2.5
35.58 36.15 26.71 2.83 60.06 53.53 30.952 2.83
47.56 48.08 28.403 3 64.58 77.05 39.454 3.17
50.93 74.85 41.171 3.83 70.13 96.24 39.242 3.67
36.74 38.08 12.881 3.17 68.28 47.67 20.791 3
45.58 40.38 37.662 2.5 50.71 65.35 41.346 2
45.09 34.92 26.875 3.5 62.92 50.39 41.192 2.83
41.33 27.79 28.822 3 54.12 48.39 27.463 3.33
41.92 36.07 37.744 3.17 72.7 64.08 41.533 3.17
50.6 38.21 31.399 3.5 56.61 45.36 35.123 3.33
39.92 27.79 29.754 2.67 47.02 42.47 33.335 3.33
63.55 29.22 24.233 3.33 79.15 50.03 33.56 3
42.31 35.18 28.429 3 52.31 56.79 36.106 2.67
42.9 42.21 32.11 2.67 48.99 47.65 32.319 3
37.52 26.01 19.028 3 39.13 37.55 32.253 2.83
40.68 42.09 32.956 2.5 53.62 53.53 34.822 3
42.11 30.49 18.609 2.67 70.04 54.68 26.623 3
43.88 38.89 32.568 3.33 52.02 55.91 33.78 3.17
34.48 30.83 20.82 3.5 43.87 45.66 22.686 3.33
49.29 53.12 33.006 3.17 74.99 78.54 39.446 3.33
53.35 45.47 26.368 3.5 61.26 57.21 34.689 3.83
34.4 23.77 23.805 3.83 49.91 37.55 29.146 3
75.59 41.43 27.935 3.17 106.04 45.19 30.937 3.33
40.16 39.55 24.658 2.83 39.76 45.56 25.097 3
24.85 11.73 8.474 3.33 30.58 16.97 9.431 3.5
39.41 38.98 40.712 2.67 51.63 50.48 38.553 2.83
48.62 40.16 31.368 3.67 65.43 54.68 32.207 3.5
32.2 20.04 15.706 3.67 41.58 32.79 28.921 3.33
33.18 28.54 19.452 3.5 45.02 37.15 26.536 3
36.33 28.41 23.403 3.17 40.74 37.39 26.978 2.83
42.21 31.99 30.548 3.67 49.77 47.83 33.336 3.83
41.58 34.57 26.312 3.67 55.45 40.17 37.106 3
31.84 23.11 25.108 2.83 47.33 31.6 32.077 3.67
38.2 36.25 35.137 3.5 55.85 43.81 38.623 3.67
28.16 17.7 18.18 2.67 . . . .
33.09 33.67 20.387 3 39.59 34.07 29.545 3.5
33.95 24.45 26.041 3.33 39.87 42.96 26.666 3
38.36 32.51 28.23 3.5 49.53 38.18 35.104 3.5
46.57 37.99 27.29 3.17 56.57 51.88 36.428 4
36.51 38.03 36.867 2.67 54.56 46.41 33.889 2.5
39.97 27.65 16.129 2.83 51.46 32.48 28.291 3.5
43.72 29.62 27.495 2.83 51.48 37.54 27.652 3.5
49.27 33.59 24.68 3.33 53.59 61.13 30.829 3.83
49.65 48.45 26.042 3.5 57.72 63.22 31.904 2.83
29.59 21.93 13.842 3.5 33.1 29.09 23.336 3.5
39.27 25.3 22.584 2.17 47.66 30.79 31.876 2.33
