   62.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    1.0000    2.0000     .         .         .         .        3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    2.0000
   63.0000    2.0000    3.0000    1.0000    1.0000    3.0000    4.0000     .         .         .         .         .         .        3.0000    2.0000    1.0000    2.0000    4.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000
   65.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    2.0000    3.0000    4.0000    3.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000    4.0000    4.0000    2.0000    1.0000
   72.0000    3.0000    3.0000    2.0000    3.0000    2.0000    3.0000    3.0000    4.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    1.0000    2.0000    4.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000
   73.0000    3.0000    4.0000    2.0000    3.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    3.0000    4.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000
   74.0000    3.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    1.0000    1.0000    4.0000    3.0000    1.0000    1.0000    3.0000    3.0000    2.0000    3.0000
   76.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    2.0000    3.0000    2.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    3.0000    1.0000    1.0000
   77.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000     .         .         .         .        3.0000    3.0000    1.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000
   78.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    2.0000    1.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000
   85.0000    3.0000    3.0000    2.0000    3.0000    2.0000    2.0000     .         .        2.0000    3.0000    3.0000     .        3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000
   94.0000    3.0000    4.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    3.0000    2.0000    4.0000    4.0000    1.0000    1.0000
  100.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    1.0000    1.0000
  104.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000
  109.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    2.0000    2.0000     .         .         .         .        4.0000    4.0000    2.0000    1.0000    4.0000    4.0000    2.0000    1.0000    4.0000    4.0000    1.0000    1.0000
  117.0000    2.0000    4.0000    1.0000    3.0000    2.0000    3.0000    1.0000    2.0000    2.0000    4.0000    1.0000    2.0000    3.0000    3.0000    1.0000    1.0000    4.0000    4.0000    1.0000    2.0000    4.0000    3.0000    1.0000    2.0000
  124.0000    3.0000    3.0000    2.0000    2.0000    2.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    4.0000    3.0000    2.0000    2.0000    3.0000    2.0000    1.0000    1.0000
  137.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    3.0000    3.0000    2.0000    2.0000
  138.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  139.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000
  141.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    2.0000    1.0000    3.0000    3.0000    1.0000    2.0000
  146.0000    2.0000    3.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000     .         .         .         .        3.0000    3.0000    1.0000    2.0000    4.0000    3.0000    2.0000    2.0000    2.0000    2.0000    4.0000    2.0000
  165.0000    2.0000    2.0000    2.0000    3.0000    3.0000    4.0000    2.0000    3.0000    3.0000    4.0000    2.0000    3.0000    2.0000    2.0000    4.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  169.0000    2.0000    3.0000    2.0000    2.0000    2.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    1.0000    3.0000    3.0000    2.0000    1.0000
  171.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    4.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    2.0000    1.0000
  178.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    3.0000    3.0000    4.0000    2.0000    2.0000    4.0000    2.0000    1.0000    1.0000    4.0000    4.0000    1.0000    2.0000    3.0000    2.0000    2.0000    2.0000
  181.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000
  183.0000    4.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  187.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000
  194.0000     .         .         .         .        3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000     .        1.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  203.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    4.0000    3.0000    2.0000    2.0000
  204.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    1.0000    2.0000    4.0000    2.0000    2.0000    2.0000    2.0000    2.0000    1.0000    2.0000    2.0000    2.0000    1.0000    3.0000    3.0000    3.0000    2.0000
  208.0000    2.0000    4.0000    1.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    1.0000
  211.0000    2.0000    2.0000    2.0000    3.0000    2.0000    3.0000    2.0000    2.0000     .         .         .         .        2.0000    2.0000    3.0000    1.0000    3.0000    3.0000    2.0000    2.0000    2.0000    2.0000    3.0000    1.0000
  218.0000     .         .         .         .         .         .         .         .         .         .         .         .        2.0000    2.0000    2.0000    1.0000    3.0000    3.0000    3.0000    2.0000    3.0000    2.0000    3.0000    2.0000
  227.0000    2.0000    3.0000    2.0000    3.0000    1.0000    3.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    3.0000     .        2.0000    2.0000    3.0000     .        2.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  229.0000    3.0000    3.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    1.0000
  231.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    2.0000    2.0000    4.0000    4.0000    1.0000    4.0000
  243.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000    4.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    2.0000
  260.0000     .         .         .         .         .         .         .         .        3.0000    4.0000    2.0000    2.0000    2.0000    3.0000    2.0000    4.0000    3.0000    2.0000    2.0000    4.0000    4.0000    3.0000    1.0000    2.0000
  261.0000    3.0000    4.0000    1.0000    2.0000     .        3.0000     .         .        3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    1.0000    2.0000    2.0000    3.0000    2.0000    3.0000    4.0000    2.0000    1.0000
  264.0000    3.0000    4.0000    2.0000    3.0000     .         .         .         .        3.0000    4.0000    2.0000    4.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    4.0000    3.0000    1.0000    1.0000
  268.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    3.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    2.0000
  270.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000
  279.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  280.0000    2.0000    4.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    2.0000    2.0000    2.0000    2.0000    3.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000
  286.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    2.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    1.0000
  291.0000    4.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  298.0000    3.0000    4.0000    1.0000    2.0000    2.0000    4.0000    2.0000    1.0000    2.0000    4.0000    1.0000    1.0000    3.0000    3.0000    1.0000    1.0000    4.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  301.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    2.0000    2.0000    4.0000    3.0000
  309.0000     .         .         .         .        3.0000    4.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000     .         .         .         .         .         .         .         .         .         .         .        3.0000
  311.0000     .         .         .         .        3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000     .         .         .         .         .         .         .         .        3.0000    3.0000    2.0000    2.0000
  314.0000     .         .         .         .        3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    3.0000     .         .         .         .         .         .         .         .        3.0000    4.0000    1.0000    2.0000
  315.0000     .         .         .         .        3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000     .         .         .         .         .         .         .         .        3.0000    3.0000    2.0000    2.0000
  317.0000     .         .         .         .         .         .         .         .        3.0000    4.0000    2.0000    2.0000     .         .         .         .         .         .         .         .        3.0000    3.0000    2.0000    3.0000
  323.0000     .         .         .         .        3.0000    4.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000     .         .         .         .         .         .         .         .        4.0000    4.0000    1.0000    1.0000
  326.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    1.0000    4.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    1.0000
  330.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  331.0000    2.0000    2.0000    1.0000    2.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000     .        1.0000    4.0000    3.0000     .        1.0000    2.0000    3.0000    2.0000    1.0000    2.0000
  333.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    3.0000    1.0000    2.0000    3.0000    2.0000    2.0000    3.0000
  345.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000
  346.0000    2.0000    4.0000    1.0000    3.0000    3.0000    4.0000    2.0000    1.0000    3.0000    4.0000    2.0000    3.0000    4.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    3.0000    1.0000    2.0000
  347.0000    2.0000    4.0000    1.0000    2.0000    2.0000    3.0000    1.0000    1.0000    2.0000    3.0000    1.0000    2.0000    4.0000    3.0000    1.0000    3.0000    4.0000    3.0000    1.0000    3.0000    3.0000    2.0000    2.0000    2.0000
  365.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000
  374.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    3.0000    3.0000    2.0000    1.0000
  380.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000    3.0000    4.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    2.0000    1.0000
  391.0000    3.0000    4.0000    1.0000    2.0000     .         .         .         .        3.0000    4.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000    4.0000    3.0000    1.0000    2.0000    3.0000    2.0000    2.0000    2.0000
  408.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    3.0000    2.0000    2.0000
  422.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    3.0000    3.0000    4.0000    2.0000    1.0000
  425.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    2.0000    1.0000    4.0000    4.0000    1.0000    1.0000
  427.0000    2.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  428.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    2.0000    2.0000    1.0000    3.0000    3.0000    1.0000    3.0000    3.0000    4.0000    2.0000    2.0000
  435.0000    3.0000    3.0000    2.0000    2.0000    2.0000    2.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000    4.0000    3.0000    1.0000    1.0000    4.0000    3.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000
  440.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    3.0000    1.0000    2.0000    4.0000    3.0000    1.0000    3.0000    4.0000    4.0000    1.0000    2.0000
  455.0000    2.0000    3.0000    2.0000    2.0000    2.0000    4.0000    2.0000    3.0000    3.0000    4.0000    2.0000    3.0000    4.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    1.0000
  490.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    4.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    2.0000    3.0000    2.0000    1.0000
  499.0000    3.0000    4.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000     .         .         .         .        3.0000    3.0000    1.0000    1.0000    4.0000    3.0000    1.0000    1.0000    3.0000    3.0000    1.0000    2.0000
  526.0000    3.0000    3.0000    2.0000    2.0000    2.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    1.0000    2.0000    2.0000    2.0000    1.0000     .         .         .         .        3.0000    3.0000    2.0000    1.0000
  530.0000     .         .         .         .         .         .         .         .        3.0000    3.0000    1.0000    2.0000     .         .         .         .         .         .         .         .        2.0000    2.0000    2.0000    3.0000
  537.0000    3.0000    4.0000    2.0000    3.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    3.0000    2.0000    1.0000    4.0000    3.0000    2.0000    1.0000    3.0000    3.0000    2.0000    2.0000
  541.0000    2.0000    4.0000    1.0000     .        3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    2.0000    3.0000    2.0000    1.0000    2.0000    3.0000    3.0000    1.0000    1.0000    4.0000    3.0000    1.0000    2.0000
  544.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    1.0000    2.0000    3.0000    2.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000
  547.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    2.0000    1.0000     .        3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  548.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    4.0000    3.0000    1.0000    2.0000
  550.0000    3.0000    4.0000    1.0000    3.0000    3.0000    4.0000    1.0000    3.0000    3.0000    4.0000    1.0000    3.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    2.0000    2.0000    2.0000
  551.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    4.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    2.0000    2.0000
  552.0000    3.0000    4.0000    2.0000    4.0000    4.0000    4.0000    2.0000     .        3.0000    4.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000
  553.0000    3.0000    3.0000    1.0000    1.0000    4.0000    4.0000    2.0000     .        3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    1.0000    1.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    1.0000
  554.0000     .         .         .         .         .        3.0000     .         .        3.0000    3.0000    1.0000    2.0000    2.0000    3.0000    1.0000    2.0000    2.0000    2.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  565.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    3.0000    3.0000    4.0000    2.0000    4.0000    2.0000    3.0000    2.0000    2.0000    3.0000    2.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000
  608.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .        4.0000    3.0000    1.0000    2.0000
  610.0000    2.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    1.0000    3.0000    3.0000    1.0000    2.0000    4.0000    4.0000    1.0000    2.0000    4.0000    3.0000    2.0000    2.0000
  612.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    4.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    2.0000    3.0000    2.0000    3.0000    3.0000    2.0000    3.0000
  614.0000    3.0000    3.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    2.0000    2.0000    2.0000
  618.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    3.0000    3.0000    2.0000    2.0000
  620.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    3.0000    3.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    2.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    1.0000
  622.0000    3.0000    2.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    3.0000    3.0000    3.0000    2.0000    2.0000    3.0000    2.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000
  658.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    2.0000     .         .        1.0000    1.0000    3.0000     .        1.0000    2.0000    3.0000    3.0000    1.0000    3.0000
  661.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    4.0000    3.0000    1.0000    1.0000
  667.0000    3.0000    3.0000    1.0000    2.0000    3.0000    4.0000    1.0000    1.0000    3.0000    3.0000    1.0000     .        3.0000    3.0000    2.0000    1.0000     .         .         .         .        2.0000    3.0000    2.0000    2.0000
  673.0000     .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .         .        3.0000    3.0000    1.0000    1.0000
  708.0000    2.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    3.0000    3.0000    2.0000    2.0000
  713.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000     .        1.0000    1.0000    4.0000    4.0000    1.0000    2.0000    3.0000    3.0000    2.0000    1.0000
  716.0000    2.0000    4.0000    1.0000    3.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    1.0000    2.0000    4.0000     .        1.0000    1.0000    4.0000    4.0000    1.0000    1.0000    4.0000    3.0000    2.0000    2.0000
  738.0000    3.0000    3.0000    2.0000    2.0000    2.0000    4.0000    2.0000    4.0000    3.0000    4.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    3.0000    2.0000    3.0000    2.0000    3.0000    3.0000    2.0000    1.0000
  740.0000    3.0000    4.0000    2.0000    2.0000    3.0000    4.0000    1.0000    3.0000    3.0000    4.0000    1.0000    2.0000    4.0000    3.0000    1.0000    2.0000    4.0000    3.0000    2.0000    2.0000    4.0000    4.0000    1.0000    1.0000
  745.0000    3.0000    3.0000    2.0000    2.0000    3.0000    3.0000    1.0000    2.0000    3.0000    3.0000    2.0000    3.0000    4.0000    3.0000    2.0000    1.0000    3.0000     .        2.0000    2.0000    3.0000    3.0000    2.0000    1.0000
  750.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    3.0000    4.0000    1.0000    1.0000    4.0000    4.0000    1.0000    2.0000    4.0000     .        1.0000    2.0000    4.0000    3.0000    1.0000    2.0000
