166603 1 0 0 18 24 23 10 0 1 0 0 0 0 2 2 101 0 1 0
166603 1 0 0 33 41 31 20 0 1 1 0 0 0 4 3 127 0 1 1
167501 0 0 2 49 57 52 30 1 1 0 0 1 0 2 2 102 . 1 1
167501 0 0 2 62 51 58 110 1 2 3 2 3 0 4 3 126 . 1 3
167501 0 0 2 78 72 80 40 0 1 3 0 0 0 6 4 151 . 1 2
167502 0 0 0 57 41 43 40 0 0 1 3 0 0 2 2 99 . 1 1
167502 0 0 0 70 45 55 10 0 0 1 0 0 0 4 3 123 . 1 0
167502 0 0 0 76 52 74 50 0 0 3 2 1 0 6 4 146 . 1 1
169003 0 0 2 45 40 43 100 0 2 2 5 1 0 4 2 118 . 1 1
169003 0 0 2 45 57 63 110 1 2 3 4 1 0 6 3 141 . 1 1
169003 0 0 2 61 45 57 60 0 1 2 3 0 0 8 4 164 . 1 1
170403 1 0 4 39 26 23 110 3 1 4 3 0 0 3 2 112 0 1 2
170403 1 0 4 43 30 27 90 1 1 4 3 0 0 5 3 135 0 1 2
170403 1 0 4 44 43 43 100 1 1 5 3 1 0 8 4 164 1 0 4
170404 1 0 2 33 32 38 80 1 4 1 0 2 0 3 2 112 0 1 0
170404 1 0 2 43 44 55 120 1 4 3 0 3 1 6 3 140 0 0 1
171401 0 0 0 17 15 15 150 2 2 4 4 3 0 2 2 88 . 1 4
171401 0 0 0 42 42 42 110 0 2 4 2 1 2 5 3 141 . 0 3
171401 0 0 0 48 50 47 150 1 4 4 5 2 1 6 4 160 . 1 2
172502 0 0 2 41 42 37 140 0 3 3 4 3 1 2 2 94 . 0 3
172502 0 0 2 53 45 66 140 0 1 5 4 4 0 3 3 116 . 1 4
172502 0 0 2 53 51 73 70 0 3 1 1 2 0 5 4 140 . 1 0
172502 0 0 2 57 65 69 110 1 2 3 3 3 2 7 5 167 . 0 2
173001 1 0 0 38 29 32 90 0 2 4 1 2 0 2 2 98 0 1 2
173001 1 0 0 39 48 59 70 1 1 4 1 0 0 6 3 147 0 1 2
173001 1 0 0 29 53 62 180 4 3 5 4 1 2 8 4 171 1 1 4
173201 1 0 1 50 48 55 90 2 2 3 1 1 0 6 3 136 0 1 2
174001 1 0 5 44 43 54 200 3 4 5 4 2 2 2 2 92 0 1 5
174001 1 0 5 58 50 73 190 4 4 5 3 1 2 4 3 115 0 1 4
175405 1 0 1 20 22 21 110 3 1 2 3 2 0 2 2 92 0 1 1
175405 1 0 1 29 28 23 90 3 1 2 2 1 0 5 3 122 0 0 1
175801 1 0 0 27 25 25 130 1 2 2 4 3 1 3 2 103 0 0 0
175801 1 0 0 42 33 35 90 1 3 2 3 2 0 6 3 147 1 1 2
175801 1 0 0 49 29 40 90 1 2 3 3 3 0 8 4 170 1 1 4
176003 0 1 1 57 46 41 10 0 0 0 1 0 0 3 2 102 . 1 0
176003 0 1 1 48 36 54 30 0 0 1 2 0 0 5 3 124 . 1 0
178901 1 0 1 24 48 44 . . 0 1 1 1 0 2 2 99 . 0 1
178901 1 0 1 42 51 55 40 0 1 2 0 1 0 6 3 144 1 0 2
179401 0 0 3 33 38 44 210 6 2 4 4 3 2 3 2 110 . 0 4
179401 0 0 3 47 46 60 160 4 4 5 3 2 0 6 3 153 . 1 4
179701 0 0 2 38 22 25 18 2 4 5 5 2 0 3 2 103 . 0 4
179701 0 0 2 47 39 37 110 1 1 4 3 2 0 6 3 151 . 0 1
179701 0 0 2 51 46 42 120 2 2 4 3 1 0 8 4 175 . 0 2
180301 1 0 1 48 49 47 0 0 0 0 0 0 0 3 2 97 0 0 0
180301 1 0 1 50 49 66 80 2 1 4 1 0 0 6 3 141 0 1 1
180301 1 0 1 80 67 81 42 . 1 3 0 0 0 8 4 165 1 1 1
181801 1 0 3 43 41 39 18 2 4 5 4 3 0 4 2 122 0 0 3
181801 1 0 3 49 48 44 19 2 4 5 3 4 1 6 3 147 0 0 3
182903 0 0 1 50 41 52 250 6 4 5 5 3 2 5 3 138 . 1 6
185304 1 0 0 44 50 46 0 0 0 0 0 0 0 3 2 104 0 1 0
185304 1 0 0 45 49 52 40 0 1 2 1 0 0 5 3 127 0 1 1
187803 0 0 0 37 45 50 0 0 0 0 0 0 0 2 2 101 . 1 0
187803 0 0 0 64 74 70 0 0 0 0 0 0 0 6 3 150 . 1 0
188002 0 0 0 42 44 55 20 0 0 1 1 0 0 2 2 98 . 1 0
188002 0 0 0 58 46 78 40 0 0 3 1 0 0 4 3 123 . 1 1
188002 0 0 0 60 70 82 0 0 0 0 0 0 0 8 4 171 . 1 0
188502 0 0 0 48 43 49 0 0 0 0 0 0 0 3 2 112 . 1 0
188502 0 0 0 64 64 64 20 0 0 0 2 0 0 5 3 135 . 1 0
189601 0 0 0 51 47 57 190 0 5 5 4 4 1 3 2 113 . 1 2
189601 0 0 0 64 68 65 130 0 3 5 3 2 0 6 3 141 . 0 2
189601 0 0 0 65 75 67 80 0 1 4 3 1 0 7 4 162 . 1 1
189602 0 0 6 36 43 45 200 3 3 5 5 3 1 3 2 101 . 0 5
189602 0 0 6 51 51 61 230 5 5 5 5 2 1 4 3 123 . 1 5
189602 0 0 6 72 60 82 130 3 2 4 4 2 0 8 4 170 . 1 3
190202 1 0 0 40 40 42 80 1 1 3 2 1 0 3 2 103 0 1 2
190202 1 0 0 50 44 47 20 0 2 0 0 0 0 6 3 128 0 1 0
190501 1 0 0 68 49 52 0 0 0 0 0 0 0 4 2 128 0 1 0
190501 1 0 0 65 65 63 30 0 1 1 1 0 0 6 3 152 0 1 0
191202 0 0 4 29 20 26 160 3 3 5 3 1 1 2 2 91 . 1 3
191202 0 0 4 42 39 30 190 5 3 4 5 1 1 3 3 115 . 1 4
191202 0 0 4 62 40 40 160 2 3 5 3 1 2 5 4 138 . 1 3
191202 0 0 4 57 41 46 120 1 1 5 3 1 2 7 5 162 . 1 4
193601 1 0 0 13 37 35 0 0 0 0 0 0 0 2 2 103 0 1 0
193601 1 0 0 52 42 38 0 0 0 0 0 0 0 4 3 128 0 1 0
193601 1 0 0 58 49 58 0 0 0 0 0 0 0 6 4 151 0 1 0
193803 1 0 1 41 48 48 90 1 3 3 1 0 1 3 2 104 0 1 2
193803 1 0 1 61 66 63 120 0 4 4 2 1 1 5 3 128 0 1 2
193803 1 0 1 61 66 82 110 1 4 3 2 0 1 7 4 152 1 1 2
196002 1 0 3 31 27 33 170 1 5 5 2 2 2 2 2 110 0 1 3
196002 1 0 3 37 27 39 0 0 0 0 0 0 0 4 3 132 0 1 0
196201 0 0 1 36 30 38 11 2 0 2 5 2 0 3 2 97 . 0 0
196201 0 0 1 52 47 . . 0 0 1 . 1 0 5 3 119 . 0 1
196201 0 0 1 61 39 50 . . 1 1 0 0 0 7 4 143 . 0 0
196202 1 0 1 36 50 40 . . 1 0 1 0 0 3 2 96 0 0 0
196202 1 0 1 50 47 61 40 0 1 3 0 0 0 6 3 140 0 1 2
196202 1 0 1 55 54 73 60 1 1 4 0 0 0 8 4 165 1 1 3
204602 1 0 0 51 32 36 10 0 1 0 0 0 0 3 2 107 0 1 0
204602 1 0 0 59 46 45 30 0 1 2 0 0 0 5 3 129 0 1 0
205802 1 0 2 41 38 49 40 1 0 2 1 0 0 3 2 93 0 1 1
205802 1 0 2 65 64 81 70 1 2 2 2 0 0 6 3 141 0 1 1
205802 1 0 2 81 60 79 50 1 1 2 1 0 0 8 4 164 1 1 1
207102 1 0 1 56 43 76 0 0 0 0 0 0 0 3 3 118 0 1 0
207102 1 0 1 70 59 56 50 1 2 2 0 0 0 6 4 142 0 1 1
207202 1 0 3 39 39 36 100 1 1 4 3 1 0 2 2 104 0 1 2
207202 1 0 3 52 55 57 . . . . . . . 5 3 131 0 0 .
207202 1 0 3 69 50 67 90 0 1 4 4 1 0 6 4 151 0 1 2
207301 1 0 3 49 52 52 . . . . . . . 4 2 125 0 1 .
207301 1 0 3 47 49 58 60 1 1 1 3 0 0 6 3 149 1 1 2
212001 1 0 1 45 42 53 70 0 2 3 1 0 1 3 2 119 1 0 1
212001 1 0 1 66 59 70 130 4 2 5 1 1 0 5 3 138 1 1 3
212001 1 0 1 62 63 77 120 3 3 4 2 0 0 7 4 161 1 1 3
213101 0 0 5 38 19 21 18 4 3 3 5 1 2 2 2 103 . 0 3
213101 0 0 5 42 28 32 19 5 4 5 3 1 1 4 3 128 . 0 4
213702 0 0 1 46 46 47 80 1 2 3 2 0 0 4 2 113 . 0 2
213702 0 0 1 47 57 55 30 0 2 1 0 0 0 5 3 133 . 1 0
213702 0 0 1 63 48 75 70 0 1 4 2 0 0 7 4 158 . 1 1
215304 1 0 3 31 28 25 210 2 5 5 5 3 1 3 2 103 0 0 3
215304 1 0 3 46 48 44 220 2 5 5 5 4 1 5 3 124 0 1 3
215304 1 0 3 64 57 68 190 5 4 5 2 0 3 8 4 171 1 1 4
216701 1 0 0 49 46 40 60 0 0 3 1 1 1 3 2 106 0 0 1
216701 1 0 0 55 48 52 40 0 1 2 1 0 0 5 3 126 0 1 1
217402 0 0 5 43 20 25 130 2 3 2 5 0 1 3 2 103 . 0 3
217402 0 0 5 61 42 45 170 4 2 5 5 0 1 6 3 148 . 1 2
219003 1 0 0 33 31 41 10 0 0 0 0 1 0 2 2 102 0 1 0
219003 1 0 0 56 60 63 20 0 0 1 0 1 0 5 3 129 0 0 1
219003 1 0 0 67 57 79 0 0 0 0 0 0 0 7 4 153 0 0 0
220401 0 0 1 24 33 26 90 3 0 2 3 1 0 2 2 92 . 1 1
220401 0 0 1 63 47 47 20 0 0 1 1 0 0 4 3 117 . 1 0
221202 0 1 0 48 33 33 0 0 0 0 0 0 0 3 2 99 . 1 0
221202 0 1 0 66 45 57 0 0 0 0 0 0 0 6 3 147 . 1 0
223002 0 0 2 61 47 55 80 2 1 3 2 0 0 3 2 109 . 1 2
223002 0 0 2 70 62 77 170 6 2 4 4 1 0 5 3 134 . 1 6
224901 1 0 0 26 23 26 4 0 1 1 2 0 0 2 2 85 0 0 0
224901 1 0 0 35 37 42 20 0 1 0 1 0 0 3 3 107 0 0 0
224901 1 0 0 45 53 42 50 0 1 3 1 0 0 7 4 153 . 1 2
226001 1 0 2 16 39 37 . 3 4 4 4 2 . 3 2 98 0 0 4
226001 1 0 2 43 50 44 8 1 3 1 3 0 0 5 3 120 0 0 1
226502 0 0 4 26 28 34 180 5 2 5 4 1 1 3 2 108 . 0 3
226502 0 0 4 42 41 45 130 4 2 3 3 0 1 5 3 131 . 0 1
226502 0 0 4 48 49 50 . 3 . 5 4 0 1 7 4 151 . 1 3
226704 0 0 2 32 40 26 13 5 1 2 3 0 2 3 2 124 . 0 4
226704 0 0 2 46 28 38 200 5 2 4 5 2 2 5 3 147 . 0 3
226704 0 0 2 51 37 40 170 5 2 2 4 2 2 6 4 169 . 1 5
227002 0 0 2 57 31 37 120 1 2 2 3 3 1 4 2 125 . 1 1
227002 0 0 2 55 29 35 80 0 1 2 5 1 0 6 3 148 . 1 2
227002 0 0 2 46 44 38 70 0 1 2 4 1 0 7 4 172 . 1 1
227101 1 1 3 17 23 28 0 0 0 0 0 0 0 3 2 111 0 1 0
227101 1 1 3 44 29 46 10 0 0 0 1 0 0 5 3 136 1 1 0
227101 1 1 3 46 41 43 100 3 1 2 4 1 0 8 4 160 1 1 2
227102 0 1 0 46 48 38 10 0 0 0 1 0 0 4 2 106 . 1 0
227102 0 1 0 45 45 44 10 1 0 0 0 0 0 5 3 130 . 1 0
227102 0 1 0 71 50 54 0 0 0 0 0 0 0 7 4 154 . 1 0
227201 0 0 0 36 34 37 13 2 5 1 1 2 2 4 2 113 . 0 0
227201 0 0 0 48 39 48 8 2 1 2 2 1 0 6 3 136 . 0 1
227201 0 0 0 53 54 54 160 3 4 2 4 1 2 8 4 160 . 0 0
231502 1 0 1 18 24 30 4 1 2 0 1 0 0 3 2 101 0 0 0
231502 1 0 1 43 49 40 90 0 4 1 1 3 0 4 3 121 1 1 0
233301 0 0 2 42 30 41 100 3 1 3 2 0 1 3 2 109 . 1 2
233301 0 0 2 50 40 52 170 5 3 4 3 2 2 6 3 158 . 1 5
233901 1 1 0 55 55 67 70 0 3 1 2 1 0 3 2 115 0 1 0
233901 1 1 0 62 54 72 0 0 0 0 0 0 0 5 3 139 0 1 0
233902 1 1 3 52 50 51 110 1 2 4 2 0 2 3 2 115 0 1 4
233902 1 1 3 56 49 72 0 0 0 0 0 0 0 5 3 139 1 1 0
235503 0 1 3 29 29 28 40 2 2 0 0 0 0 3 2 116 . 1 0
235503 0 1 3 41 40 33 150 3 4 4 3 0 1 5 3 141 . 1 3
236002 0 0 1 38 20 25 40 0 0 0 3 1 0 3 2 108 . 0 0
236002 0 0 1 43 31 34 90 1 1 2 3 2 0 5 3 132 . 0 1
236002 0 0 1 46 41 37 130 4 1 4 4 0 0 6 4 153 . 1 3
236201 1 0 0 23 25 24 13 1 3 2 4 2 1 3 2 101 0 0 1
236201 1 0 0 44 28 37 13 2 2 4 3 1 1 4 3 126 1 0 4
236202 0 1 1 16 23 25 140 3 2 4 3 1 1 2 2 100 . 1 2
236202 0 1 1 39 37 39 80 2 2 2 1 1 0 4 3 123 . 1 1
236901 0 0 0 45 39 43 20 0 1 1 0 0 0 3 2 104 . 1 1
236901 0 0 0 65 56 61 0 0 0 0 0 0 0 6 3 152 . 1 0
237501 1 0 6 46 43 47 . 3 . 5 3 2 2 3 2 111 0 1 4
237501 1 0 6 61 50 46 . . . . 3 . . 6 3 136 0 1 .
237501 1 0 6 70 64 64 80 0 0 2 4 1 2 8 4 162 1 0 0
238301 1 0 2 42 49 44 50 1 2 1 1 0 0 3 3 112 0 1 1
238301 1 0 2 50 50 70 50 0 1 2 1 0 1 7 4 159 0 1 1
239603 1 0 1 30 20 19 100 1 4 0 0 3 2 3 2 96 0 0 0
239603 1 0 1 45 58 41 110 2 1 4 4 0 0 6 3 140 0 1 2
239603 1 0 1 46 40 47 150 3 2 4 4 1 2 8 4 164 1 1 2
239604 0 0 1 28 18 21 . . 0 1 1 1 0 2 2 93 . 1 1
239604 0 0 1 42 26 32 50 0 1 0 2 2 0 3 3 115 . 1 0
239604 0 0 1 46 49 69 166 . 4 5 4 2 0 6 4 139 . 1 2
240701 1 0 2 36 31 36 18 3 4 4 4 3 0 3 2 103 0 0 3
240701 1 0 2 40 28 52 22 4 4 5 4 4 1 5 3 126 0 0 3
240701 1 0 2 49 43 60 190 4 3 5 4 2 1 7 4 150 1 0 4
240702 0 0 2 20 . 20 110 1 1 3 3 3 0 2 2 92 . 0 1
240702 0 0 2 51 56 40 140 2 3 4 4 1 0 6 3 137 . 1 1
244201 0 1 0 42 39 39 40 1 0 2 1 0 0 3 2 108 . 0 1
244201 0 1 0 47 50 55 20 1 0 1 0 0 0 4 3 129 . 1 0
244702 1 1 4 37 31 27 21 5 4 5 3 2 2 3 2 103 0 0 6
244702 1 1 4 47 35 34 19 4 3 5 4 2 1 5 3 126 0 0 5
245903 0 0 6 47 37 41 120 0 4 4 4 0 0 3 2 115 . 1 1
245903 0 0 6 41 52 48 110 0 2 5 3 1 0 6 3 144 . 0 3
248402 1 0 1 27 32 43 40 0 1 2 0 1 0 3 3 118 0 1 1
250502 0 0 4 43 29 26 200 3 5 4 3 3 2 3 3 114 . 0 5
250502 0 0 4 62 58 52 200 4 5 5 4 3 2 7 4 158 . 1 5
252902 0 1 2 29 29 28 40 0 0 1 2 1 0 2 2 105 . 1 0
252902 0 1 2 33 25 38 70 1 0 2 3 1 0 5 3 130 . 1 1
253001 0 0 1 41 21 22 170 1 5 4 5 2 0 3 2 116 . 1 3
253001 0 0 1 42 23 23 180 3 5 4 5 1 0 6 3 141 . 1 3
253603 1 1 1 35 34 35 12 2 2 2 3 2 1 3 2 107 0 0 3
253603 1 1 1 40 40 49 19 4 3 4 4 2 2 5 3 132 0 0 2
253802 0 0 0 39 25 41 83 . 2 2 2 1 0 2 2 94 . 1 1
253802 0 0 0 44 50 44 170 3 4 5 4 1 0 4 3 118 . 1 4
253802 0 0 0 48 42 48 80 1 2 2 3 0 0 7 4 142 . 1 2
253802 0 0 0 58 52 65 90 2 1 3 3 0 0 8 5 166 . 1 2
254901 1 0 2 42 42 43 170 1 5 4 4 2 1 4 2 120 0 1 3
254901 1 0 2 59 47 53 110 2 3 3 3 0 0 6 3 144 0 1 3
255201 0 0 2 47 49 57 50 1 0 3 1 0 0 2 2 103 . 1 4
255201 0 0 2 49 61 73 40 0 1 3 0 0 0 4 3 127 . 1 1
255901 0 0 1 13 20 21 20 5 4 5 3 1 2 3 2 106 . 0 3
255901 0 0 1 38 30 37 210 4 4 5 4 2 2 4 3 127 . 1 4
255901 0 0 1 44 49 48 120 1 2 5 2 1 1 7 4 154 . 0 4
255902 0 0 4 30 22 21 230 6 3 5 5 1 3 2 2 107 . 1 4
255902 0 0 4 41 37 45 130 3 1 4 2 2 1 5 3 133 . 0 4
255902 0 0 4 48 64 54 150 5 1 5 3 1 1 6 4 155 . 1 4
255903 1 0 1 42 41 48 90 1 1 4 2 1 0 3 2 118 0 1 2
255903 1 0 1 51 52 56 . . . . . . . 5 3 140 0 1 .
258801 0 0 1 52 52 62 60 2 1 1 0 2 0 3 2 107 . 1 1
258801 0 0 1 65 58 69 170 0 5 4 2 3 3 6 3 135 . 0 1
260702 1 0 2 48 45 41 40 0 0 4 0 0 0 3 2 108 0 0 2
260702 1 0 2 66 60 58 60 1 0 5 0 0 0 4 3 128 0 1 2
261501 1 0 4 22 24 24 260 4 5 5 5 4 3 2 2 84 0 0 5
261501 1 0 4 38 46 44 150 1 5 4 1 2 2 4 3 130 0 1 3
261501 1 0 4 50 48 48 200 3 5 5 4 3 3 6 4 154 1 1 4
261502 0 0 4 29 39 30 270 5 5 5 5 4 3 4 2 120 . 1 4
261502 0 0 4 51 44 43 200 4 4 4 5 2 3 6 3 147 . 0 3
261502 0 0 4 67 60 63 170 2 5 5 2 1 3 7 4 168 . 1 3
261503 0 0 4 34 20 23 260 6 5 5 5 3 2 2 2 105 . 1 4
261503 0 0 4 47 21 25 220 5 5 4 5 2 1 5 3 132 . 0 3
261503 0 0 4 44 34 34 210 4 5 5 5 2 2 6 4 153 . 1 3
262601 0 0 5 51 56 52 170 3 3 5 5 1 0 3 2 116 . 1 3
262601 0 0 5 53 66 69 180 5 3 5 3 1 1 5 3 140 . 1 6
262601 0 0 5 62 68 71 40 2 0 1 1 2 0 7 4 163 . 1 2
262602 1 0 4 59 49 60 220 4 2 5 4 4 3 3 2 109 0 1 6
262602 1 0 4 64 57 71 218 3 5 5 4 3 . 5 3 132 0 1 6
263801 1 0 4 44 47 54 180 3 3 5 4 1 2 3 2 100 0 0 3
263801 1 0 4 65 52 64 200 4 3 4 4 3 2 4 3 118 0 1 4
265902 1 0 2 39 40 43 80 1 2 2 0 3 0 2 2 94 . 1 1
265902 1 0 2 43 42 56 50 0 0 3 1 1 0 4 3 117 1 1 1
265902 1 0 2 49 53 62 30 1 0 1 0 1 1 8 4 166 1 1 1
268301 0 0 2 32 24 29 22 4 5 5 5 1 2 3 2 116 . 0 3
268301 0 0 2 41 43 38 18 5 4 3 4 1 1 4 3 138 . 0 2
268303 0 0 4 35 23 33 180 2 4 4 5 2 1 3 2 114 . 0 2
268303 0 0 4 46 26 31 280 6 5 5 5 4 3 5 3 135 . 1 4
268901 1 0 4 35 34 38 220 4 5 5 4 1 3 2 2 105 0 1 6
268901 1 0 4 44 63 73 250 4 5 5 5 4 2 5 3 130 0 1 5
268902 0 0 4 44 44 37 260 4 5 5 5 4 3 2 2 112 . 1 4
268902 0 0 4 51 54 67 10 0 0 0 1 0 0 6 3 159 . 1 0
269001 0 0 4 36 45 46 14 3 4 3 4 0 0 3 2 117 . 0 2
269001 0 0 4 46 55 63 210 5 5 5 4 1 1 6 3 161 . 1 5
269101 1 0 1 44 42 41 0 0 0 0 0 0 0 3 2 115 0 1 0
269101 1 0 1 54 50 48 30 3 0 0 0 0 0 5 3 138 1 1 0
269101 1 0 1 58 55 67 10 0 1 0 0 0 0 8 4 162 1 1 0
269102 1 0 3 26 25 25 . 1 . 4 4 1 0 3 2 107 0 1 4
269102 1 0 3 54 35 44 90 1 2 3 2 1 0 5 3 131 0 1 3
269102 1 0 3 58 37 58 30 0 1 1 1 2 0 7 4 155 1 1 2
269902 1 0 1 42 41 57 0 0 0 0 0 0 0 3 3 110 0 1 0
269902 1 0 1 60 47 58 0 0 0 0 0 0 0 5 4 133 0 1 0
271001 1 0 1 34 25 29 0 0 0 0 0 0 0 2 2 102 0 1 0
271001 1 0 1 50 46 40 10 0 1 0 0 0 0 6 3 151 . 1 0
272903 1 0 3 39 41 47 190 3 3 5 4 4 0 2 2 94 0 1 2
272903 1 0 3 51 47 54 90 0 2 3 2 1 1 4 3 118 0 1 3
272903 1 0 3 49 51 81 160 2 3 4 3 4 0 6 4 140 0 1 4
273501 0 0 1 41 29 34 90 3 0 1 3 2 0 2 2 93 . 0 2
273501 0 0 1 51 48 39 110 2 0 3 4 2 0 4 3 117 . 0 2
273501 0 0 1 64 61 48 160 4 2 2 4 3 1 6 4 139 . 1 2
273501 0 0 1 65 63 70 70 3 1 1 2 3 0 8 5 162 . 1 2
274401 1 0 3 41 34 56 180 2 4 5 4 2 1 4 2 116 0 1 2
274401 1 0 3 42 46 63 190 2 5 5 4 1 2 6 3 139 1 1 2
277002 0 0 0 42 44 54 30 0 0 1 1 1 0 4 2 115 . 0 0
277002 0 0 0 50 50 64 30 0 0 2 0 1 0 6 3 137 . 0 2
277002 0 0 0 51 47 65 30 2 0 1 0 0 0 8 4 161 . 0 1
277003 1 0 0 48 44 54 30 0 0 1 1 1 0 4 2 115 0 0 0
277003 1 0 0 48 41 49 20 0 0 0 1 1 0 6 3 137 0 0 0
277003 1 0 0 62 53 60 10 1 0 0 0 1 0 8 4 161 1 0 0
277502 1 0 0 41 37 37 20 0 0 1 0 1 0 3 2 113 0 1 1
277502 1 0 0 50 53 37 40 0 0 2 2 0 0 6 3 142 0 0 1
278103 1 0 0 43 38 37 30 0 1 0 2 0 0 3 2 107 0 1 0
278103 1 0 0 47 51 47 60 1 1 3 1 0 0 5 3 131 0 1 2
278103 1 0 0 75 62 66 50 1 1 2 1 0 0 7 4 155 0 1 0
281001 1 0 0 42 33 40 0 0 0 0 0 0 0 3 2 97 0 0 0
281001 1 0 0 41 34 51 0 0 0 0 0 0 0 6 3 142 0 1 0
281901 1 0 1 43 55 52 6 0 1 1 3 1 0 4 2 115 0 0 0
281901 1 0 1 50 57 66 1 0 0 0 0 1 0 6 3 138 0 0 0
282602 0 0 2 42 45 43 0 0 0 0 0 0 0 4 2 119 . 0 0
282602 0 0 2 63 56 63 70 1 1 5 0 0 0 5 3 140 . 1 2
282603 1 0 0 44 43 41 . . . . . . . 3 2 102 0 0 .
282603 1 0 0 64 46 62 100 1 2 5 1 1 0 4 3 123 0 1 2
287702 0 0 1 61 64 71 120 2 1 3 5 1 0 4 2 122 . 1 1
287702 0 0 1 72 67 82 120 1 2 4 5 0 0 6 3 145 . 1 2
288501 1 0 4 44 45 47 130 2 3 5 0 1 2 3 2 102 0 0 5
288501 1 0 4 64 62 75 160 4 4 4 1 0 3 6 3 147 1 1 5
288501 1 0 4 67 78 78 100 1 1 4 1 1 3 8 4 172 1 1 3
290901 1 0 0 62 65 64 0 0 0 0 0 0 0 4 2 122 0 1 0
290901 1 0 0 76 76 75 0 0 0 0 0 0 0 6 3 145 0 1 0
290902 0 0 0 39 28 37 40 0 0 1 3 0 0 2 2 103 . 1 0
290902 0 0 0 52 50 61 50 0 1 0 4 0 0 4 3 131 . 0 0
291101 1 0 1 44 39 49 2 0 0 1 1 0 0 3 2 101 0 0 1
291101 1 0 1 54 81 73 8 0 1 5 0 2 0 5 3 125 0 0 2
291101 1 0 1 62 56 69 . . . . . . . 6 4 148 1 0 .
294902 0 0 0 59 45 61 30 0 1 1 1 0 0 3 2 108 . 1 0
294902 0 0 0 66 60 59 60 1 2 1 2 0 0 5 3 132 . 1 0
294902 0 0 0 68 66 76 50 0 0 3 2 1 0 8 4 158 . 0 2
294903 1 0 0 45 44 56 100 0 4 2 2 2 0 3 2 105 0 1 0
294903 1 0 0 51 57 70 20 0 0 0 1 1 0 6 3 131 0 0 0
295901 1 0 1 59 54 42 90 1 3 2 2 1 0 2 2 92 0 1 1
295901 1 0 1 60 65 47 100 0 4 2 3 1 0 4 3 116 0 1 1
295901 1 0 1 63 69 66 30 0 1 1 1 0 0 6 4 139 0 1 0
295902 0 0 1 55 50 53 80 0 2 3 0 3 0 2 2 92 . 1 1
295902 0 0 1 59 63 64 80 2 1 3 0 2 0 4 3 116 . 1 2
296401 0 0 0 49 45 43 50 0 1 3 0 1 0 4 2 108 . 0 1
296401 0 0 0 45 52 52 0 0 0 0 0 0 0 5 3 128 . 1 0
296401 0 0 0 73 54 63 10 0 0 0 1 0 0 7 4 153 . 1 0
297901 1 0 0 45 49 49 70 1 1 2 2 1 0 4 2 109 0 0 1
297901 1 0 0 45 44 51 0 0 0 0 0 0 0 6 3 132 0 0 0
297901 1 0 0 53 54 64 10 0 0 0 1 0 0 8 4 156 0 0 0
297902 0 0 0 28 39 37 10 0 0 0 0 1 0 2 2 93 . 0 0
297902 0 0 0 44 46 45 41 0 . 1 0 2 0 4 3 117 . 0 0
297902 0 0 0 62 52 69 30 0 1 1 1 0 0 5 4 137 . 1 0
297902 0 0 0 53 . 76 . 0 . 1 1 0 . 8 5 164 . 0 0
298301 1 1 0 43 45 47 0 0 0 0 0 0 0 3 2 110 0 1 0
298301 1 1 0 44 44 55 20 0 1 1 0 0 0 5 3 134 0 1 0
301101 0 0 0 57 44 81 20 0 1 1 0 0 0 3 2 112 . 1 0
301101 0 0 0 81 63 81 10 0 1 0 0 0 0 8 4 160 . 1 0
301401 0 0 0 52 29 42 60 2 2 0 0 2 0 4 2 114 . 1 0
301401 0 0 0 47 46 48 70 2 1 0 1 3 0 6 3 138 . 1 0
301401 0 0 0 61 49 58 70 3 2 0 2 2 0 8 4 163 . 1 0
302301 1 0 0 38 25 33 10 1 0 0 0 0 0 3 2 106 0 1 0
302301 1 0 0 49 43 40 0 0 0 0 0 0 0 6 3 131 0 1 0
302702 0 0 0 43 37 33 6 2 1 2 1 0 0 4 2 108 . 0 1
302702 0 0 0 47 39 43 30 0 1 1 0 1 0 5 3 131 . 0 1
302702 0 0 0 56 46 46 40 1 1 1 0 1 0 7 4 155 . 0 0
302703 0 0 4 28 26 26 130 2 1 3 4 3 0 2 2 85 . 0 3
302703 0 0 4 43 43 42 80 1 1 3 2 1 0 3 3 108 . 0 2
304103 0 0 2 26 39 41 60 1 0 2 2 1 0 2 2 95 . 1 1
304103 0 0 2 42 28 47 80 3 0 2 2 1 0 4 3 120 . 1 1
304605 0 0 1 31 31 35 20 0 0 0 0 2 0 4 2 108 . 0 0
304605 0 0 1 49 40 52 . . . . . . . 6 3 134 . 0 .
304605 0 0 1 48 43 43 30 1 0 0 2 1 0 7 4 153 . 1 0
307301 1 0 0 43 19 63 40 0 1 0 0 3 0 2 2 97 0 1 0
307301 1 0 0 44 43 59 170 2 3 5 3 2 2 4 3 121 0 1 2
307301 1 0 0 57 52 65 157 3 4 5 1 3 . 6 4 144 1 1 5
307301 1 0 0 58 46 78 170 5 4 5 1 1 2 8 5 168 1 1 5
307501 0 0 3 25 28 54 10 2 2 2 2 2 0 3 2 95 . 0 0
307501 0 0 3 45 48 65 170 4 1 5 4 3 0 6 3 140 . 1 3
309802 1 0 2 54 45 45 60 0 0 2 2 2 0 3 2 112 0 1 2
309802 1 0 2 64 48 59 20 0 1 1 0 0 0 5 3 137 0 1 1
309901 1 0 2 48 40 40 120 2 2 3 4 1 0 3 2 104 0 1 1
