143901 0 0 1 . . . . 44 . . . 53 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . . . . . 5 . . . . . . .
144004 0 0 0 . . . . . 44 . . 44 . . . 55 . . . . . . . . 3 . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . 1 . . . . . . . . 3 . . 1 . . . 3 . . .
153203 1 0 2 . . 54 . . 66 . . . . 66 . . . . . . . 2 . . 4 . . . . 6 . . . . . . . 0 . . 0 . . . . 0 . . . . . . . 1 . . 1 . . . . 1 . . . . . . . 4 . . 2 . . . . 1 . . . . .
153204 0 1 4 . . . . 14 . . . 25 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 4 . . . . . . .
153801 0 0 2 . . . . . 46 . . . 48 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 0 . . . . . .
155902 1 1 5 . . . . . 27 . . . 39 . . . . . . . . . . . 2 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 0 . . . . . . . . . . . 2 . . . 1 . . . . . .
156401 1 1 0 . . 52 . . . 59 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . . . .
156605 1 0 3 . . . 49 . . . 63 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 1 . . . . . . . .
158701 0 0 1 . . . . . . . 60 . . . 63 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 3 . . . 2 . . . .
158702 1 0 1 . . 44 . . . 63 . . . 67 . . . 75 . . . 2 . . . 4 . . . 6 . . . 8 . . . 0 . . . 0 . . . 1 . . . 1 . . . 1 . . . 1 . . . 1 . . . 1 . . . 0 . . . 2 . . . 2 . . . 1 .
159605 1 0 2 . . . . . . . 24 . . 31 . . . . . . . . . . . . 4 . . 5 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 0 . . 4 . . . . .
159606 0 0 3 . . . . . . . 28 . . 38 . . . . . . . . . . . . 3 . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 0 . . 6 . . . . .
159801 0 0 2 . . . 18 . . . . . . . 51 . . . 54 . . . 2 . . . . . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . 1 . . . 2 . . . . . . . 2 . . . 0
165501 0 0 3 . . . . . . . 32 . . . 43 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 3 . . . .
165602 0 0 0 . . . . 39 . . . 64 . . . 57 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . .
165701 0 0 2 . . . . . 25 . . . 41 . . . 40 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . .
165801 1 0 1 . . . . . . 56 . . . 59 . . . 66 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 3 . . . 0 .
166602 1 0 0 . . . . . . 40 . . . . 55 . . . . . . . . . . 4 . . . . 6 . . . . . . . . . . 0 . . . . 1 . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 0 . . . . 0 . . . .
166603 1 0 0 . . . 18 . . . 33 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . . .
167501 0 0 2 . . . 49 . . . 62 . . . 78 . . . . . . . 2 . . . 4 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 3 . . . 2 . . . .
167502 0 0 0 . . . 57 . . . 70 . . 76 . . . . . . . . 2 . . . 4 . . 6 . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . 1 . . . . . . . . 1 . . . 0 . . 1 . . . . .
169003 0 0 2 . . . . . . 45 . . . 45 . . 61 . . . . . . . . 4 . . . 6 . . 8 . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . 1 . . . . . . . . 1 . . . 1 . . 1 . .
170403 1 0 4 . . . . . 39 . . . 43 . . . 44 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 2 . . . 2 . . . 4 . .
170404 1 0 2 . . . . . 33 . . . 43 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 0 . . . . . . . . . . . 0 . . . 1 . . . . . .
171401 0 0 0 . 17 . . . . . . . . 42 . . 48 . . . 2 . . . . . . . . 5 . . 6 . . . . . . . . . . . . . . . . . . . 1 . . . . . . . . 0 . . 1 . . . 4 . . . . . . . . 3 . . 2 . .
172502 0 0 2 . . 41 . . 53 . . . 53 . . . . 57 . . . 2 . . 3 . . . 5 . . . . 7 . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . 1 . . . . 0 . . . 3 . . 4 . . . 0 . . . . 2 .
173001 1 0 0 . . 38 . . . . . . . . 39 . . . 29 . . 2 . . . . . . . . 6 . . . 8 . . 0 . . . . . . . . 0 . . . 1 . . 1 . . . . . . . . 1 . . . 1 . . 2 . . . . . . . . 2 . . . 4
173201 1 0 1 . . . . . . . . . 50 . . . . . . . . . . . . . . . 6 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 2 . . . . . .
174001 1 0 5 . 44 . . . 58 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 5 . . . 4 . . . . . . . . . .
175405 1 0 1 . 20 . . . . 29 . . . . . . . . . . 2 . . . . 5 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 1 . . . . . . . . .
175801 1 0 0 . . . 27 . . . . . . . 42 . . 49 . . . . 3 . . . . . . . 6 . . 8 . . . . 0 . . . . . . . 1 . . 1 . . . . 0 . . . . . . . 1 . . 1 . . . . 0 . . . . . . . 2 . . 4 .
176003 0 1 1 . . . 57 . . . 48 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . . .
178901 1 0 1 . . . 24 . . . . . . 42 . . . . . . . . 2 . . . . . . 6 . . . . . . . . . . . . . . . 1 . . . . . . . . 0 . . . . . . 0 . . . . . . . . 1 . . . . . . 2 . . . . .
179401 0 0 3 . . . . 33 . . . . . . . 47 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . . 1 . . . . . . . 4 . . . . . . . 4 . . .
179701 0 0 2 . . . 38 . . . . . . . 47 . . . 51 . . . 3 . . . . . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . 0 . . . . . . . 0 . . . 0 . . . 4 . . . . . . . 1 . . . 2
180301 1 0 1 . . 48 . . . . . . . 50 . . . 80 . . . 3 . . . . . . . 6 . . . 8 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 1 . . . 1 .
181801 1 0 3 . . . . . . 43 . . . . 49 . . . . . . . . . . 4 . . . . 6 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 0 . . . . 0 . . . . . . . . . . 3 . . . . 3 . . . .
182903 0 0 1 . . . . . . . . . 50 . . . . . . . . . . . . . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 6 . . . . . .
185304 1 0 0 . . . 44 . . . 45 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . . .
187803 0 0 0 . . . 37 . . . . . . . 64 . . . . . . . 2 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . . . .
188002 0 0 0 . . 42 . . . . 58 . . . . . . . 60 . . 2 . . . . 4 . . . . . . . 8 . . . . . . . . . . . . . . . . . . 1 . . . . 1 . . . . . . . 1 . . 0 . . . . 1 . . . . . . . 0
188502 0 0 0 . . . . . 48 . . . 64 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . .
189601 0 0 0 . . . . . 51 . . . . 64 . . 65 . . . . . . . 3 . . . . 6 . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . 1 . . . . . . . 2 . . . . 2 . . 1 . .
189602 0 0 6 . . . 36 . . . 51 . . . . . . 72 . . . . 3 . . . 4 . . . . . . 8 . . . . . . . . . . . . . . . . . . . . 0 . . . 1 . . . . . . 1 . . . . 5 . . . 5 . . . . . . 3 .
190202 1 0 0 . . . 40 . . . 50 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 0 . . . . . . . .
190501 1 0 0 . . . . . . . 68 . . . 65 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . .
191202 0 0 4 . 29 . . . 42 . . . 62 . . . 57 . . . 2 . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . 1 . . . 3 . . . 4 . . . 3 . . . 4 . .
193601 1 0 0 . . . 13 . . . 52 . . . 58 . . . . . . . 2 . . . 4 . . . 6 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . . .
193803 1 0 1 . . . 41 . . . 61 . . . 61 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 2 . . . 2 . . . 2 . . . .
196002 1 0 3 . . . . 31 . . . 37 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 3 . . . 0 . . . . . . .
196201 0 0 1 . . 36 . . . 52 . . . 61 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . . . . .
196202 1 0 1 . . 36 . . . . . . 50 . . . . 55 . . . 3 . . . . . . 6 . . . . 8 . . . 0 . . . . . . 0 . . . . 1 . . . 0 . . . . . . 1 . . . . 1 . . . 0 . . . . . . 2 . . . . 3 .
204602 1 0 0 . . . . 51 . . . 59 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . .
205802 1 0 2 . . 41 . . . . . . . 65 . . 81 . . . . 3 . . . . . . . 6 . . 8 . . . . 0 . . . . . . . 0 . . 1 . . . . 1 . . . . . . . 1 . . 1 . . . . 1 . . . . . . . 1 . . 1 . .
207102 1 0 1 . . . . . . 56 . . . 70 . . . . . . . . . . . 3 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . .
207202 1 0 3 . . . 39 . . . . 52 . . 69 . . . . . . . 2 . . . . 5 . . 6 . . . . . . . 0 . . . . 0 . . 0 . . . . . . . 1 . . . . 0 . . 1 . . . . . . . 2 . . . . . . . 2 . . . .
207301 1 0 3 . . . . . . . 49 . . . 47 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . . . . . 2 . . . .
212001 1 0 1 . . . . . . 45 . . 66 . . . 62 . . . . . . . . 3 . . 5 . . . 7 . . . . . . . . 1 . . 1 . . . 1 . . . . . . . . 0 . . 1 . . . 1 . . . . . . . . 1 . . 3 . . . 3 . .
213101 0 0 5 . . . 38 . . . 42 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 4 . . . . . . . .
213702 0 0 1 . . . . . 46 . . 47 . . . 63 . . . . . . . . 4 . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . 1 . . . . . . . . 2 . . 0 . . . 1 . . .
215304 1 0 3 . . . 31 . . . 46 . . . . . . . 64 . . . 3 . . . 5 . . . . . . . 8 . . . 0 . . . 0 . . . . . . . 1 . . . 0 . . . 1 . . . . . . . 1 . . . 3 . . . 3 . . . . . . . 4
216701 1 0 0 . . . . 49 . . 55 . . . . . . . . . . . . 3 . . 5 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 1 . . 1 . . . . . . . .
217402 0 0 5 . . . 43 . . . . . . . 61 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . . 1 . . . . . . . 3 . . . . . . . 2 . . . .
219003 1 0 0 . . . 33 . . . . 56 . . . 67 . . . . . . 2 . . . . 5 . . . 7 . . . . . . 0 . . . . 0 . . . 0 . . . . . . 1 . . . . 0 . . . 0 . . . . . . 0 . . . . 1 . . . 0 . . .
220401 0 0 1 . 24 . . . . 63 . . . . . . . . . . 2 . . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 1 . . . . 0 . . . . . . . . .
221202 0 1 0 . . . 48 . . . . . . . 66 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . . . .
223002 0 0 2 . . . . 61 . . . 70 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 6 . . . . . . .
224901 1 0 0 26 . . . 35 . . . . . . . 45 . . . 2 . . . 3 . . . . . . . 7 . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . 1 . . . 0 . . . 0 . . . . . . . 2 . . .
226001 1 0 2 . . 16 . . . 43 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 4 . . . 1 . . . . . . . . .
226502 0 0 4 . . . . 26 . . . 42 . . 48 . . . . . . . . 3 . . . 5 . . 7 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . 1 . . . . . . . . 3 . . . 1 . . 3 . . . .
226704 0 0 2 . . . . . . . 32 . . . 46 . . 51 . . . . . . . . 3 . . . 5 . . 6 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . 1 . . . . . . . . 4 . . . 3 . . 5 .
227002 0 0 2 . . . . . . . 57 . . . 55 . . . 46 . . . . . . . 4 . . . 6 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 2 . . . 1
227101 1 1 3 . . . . . 17 . . . 44 . . . 46 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . 0 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 2 . .
227102 0 1 0 . . . . 46 . . . 45 . . . 71 . . . . . . . 4 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . .
227201 0 0 0 . . . . . 36 . . . 48 . . . 53 . . . . . . . 4 . . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . .
231502 1 0 1 . . . 18 . . 43 . . . . . . . . . . . . 3 . . 4 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 0 . . 0 . . . . . . . . .
233301 0 0 2 . . . . 42 . . . . . . . 50 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 2 . . . . . . . 5 . . .
233901 1 1 0 . . . . . 55 . . . 62 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . .
233902 1 1 3 . . . . . 52 . . . 56 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 4 . . . 0 . . . . . .
235503 0 1 3 . . . . . 29 . . . . 41 . . . . . . . . . . 3 . . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 0 . . . . 3 . . . . .
236002 0 0 1 . . . . 38 . . . 43 . . . 46 . . . . . . . 3 . . . 5 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . 1 . . . 3 . . .
236201 1 0 0 . . . 23 . . . 44 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 4 . . . . . . . .
236202 0 1 1 . . . 16 . . . 39 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 1 . . . . . . . .
236901 0 0 0 . . . 45 . . . . . . . 65 . . . . . . . 3 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . .
237501 1 0 6 . . . . . 46 . . . 61 . . . 70 . . . . . . . 3 . . . 6 . . . 8 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 0 . . . . . . . 4 . . . . . . . 0 . .
238301 1 0 2 . . . . . 42 . . . . . . . 50 . . . . . . . 3 . . . . . . . 7 . . . . . . . 0 . . . . . . . 0 . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . .
239603 1 0 1 . . 30 . . . . . . 45 . . . 46 . . . . 3 . . . . . . 6 . . . 8 . . . . 0 . . . . . . 0 . . . 1 . . . . 0 . . . . . . 1 . . . 1 . . . . 0 . . . . . . 2 . . . 2 . .
239604 0 0 1 . . 28 . . 42 . . . 46 . . . . . . . . 2 . . 3 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . 1 . . 1 . . . 1 . . . . . . . . 1 . . 0 . . . 2 . . . . . .
240701 1 0 2 . . . 36 . . . 40 . . . 49 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . . . . . . . 3 . . . 3 . . . 4 . . . .
240702 0 0 2 . 20 . . . . . . . 51 . . . . . . . 2 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . . 1 . . . . . . . 1 . . . . . . . 1 . . . . . .
244201 0 1 0 . . . . 42 . . . 47 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 1 . . . 0 . . . . . . .
244702 1 1 4 . . . 37 . . . 47 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 6 . . . 5 . . . . . . . .
245903 0 0 6 . . . . . 47 . . . . 41 . . . . . . . . . . 3 . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 3 . . . . .
248402 1 0 1 . . . . . . 27 . . . . . . . . . . . . . . . 3 . . . . . . . . . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . . . . . . . . . 1 . . . . . . . . .
250502 0 0 4 . . . . . 43 . . . . . . 62 . . . . . . . . 3 . . . . . . 7 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . 1 . . . . . . . . 5 . . . . . . 5 . . .
252902 0 1 2 . . . . 29 . . . 33 . . . . . . . . . . . 2 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 1 . . . . . . .
253001 0 0 1 . . . . . 41 . . . . 42 . . . . . . . . . . 3 . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 1 . . . . . . . . . . 3 . . . . 3 . . . . .
253603 1 1 1 . . . . 35 . . . 40 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 2 . . . . . . .
253802 0 0 0 . . 39 . . . 44 . . . 48 . . . 58 . . . 2 . . . 4 . . . 7 . . . 8 . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . 1 . . . 1 . . . 4 . . . 2 . . . 2 .
254901 1 0 2 . . . . . . 42 . . . 59 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 3 . . . 3 . . . . .
255201 0 0 2 . . . 47 . . . 49 . . . . . . . . . . . 2 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 4 . . . 1 . . . . . . . .
255901 0 0 1 . . . . 13 . . 38 . . . . 44 . . . . . . . 3 . . 4 . . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 0 . . 1 . . . . 0 . . . . . . . 3 . . 4 . . . . 4 . . .
255902 0 0 4 . . . . 30 . . . 41 . . . 48 . . . . . . . 2 . . . 5 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 0 . . . 1 . . . . . . . 4 . . . 4 . . . 4 . . .
255903 1 0 1 . . . . . . 42 . . 51 . . . . . . . . . . . . 3 . . 5 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 1 . . 1 . . . . . . . . . . . . 2 . . . . . . . . .
258801 0 0 1 . . . . 52 . . . . 65 . . . . . . . . . . 3 . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . . . . . . . . . 1 . . . . 1 . . . . . .
260702 1 0 2 . . . . 48 . . 66 . . . . . . . . . . . . 3 . . 4 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 2 . . 2 . . . . . . . .
261501 1 0 4 22 . . . . . . . 38 . . . 50 . . . 2 . . . . . . . 4 . . . 6 . . . 0 . . . . . . . 0 . . . 1 . . . 0 . . . . . . . 1 . . . 1 . . . 5 . . . . . . . 3 . . . 4 . . .
261502 0 0 4 . . . . . . 29 . . . . 51 . . 67 . . . . . . . 4 . . . . 6 . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . 0 . . 1 . . . . . . . 4 . . . . 3 . . 3 .
261503 0 0 4 . . . . 34 . . . 47 . . . 44 . . . . . . . 2 . . . 5 . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 0 . . . 1 . . . . . . . 4 . . . 3 . . . 3 . . .
262601 0 0 5 . . . . . 51 . . . 53 . . . 62 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 3 . . . 6 . . . 2 . .
262602 1 0 4 . . . . 59 . . . 64 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 6 . . . 6 . . . . . . .
263801 1 0 4 . . . 44 . . 65 . . . . . . . . . . . . 3 . . 4 . . . . . . . . . . . . 0 . . 0 . . . . . . . . . . . . 0 . . 1 . . . . . . . . . . . . 3 . . 4 . . . . . . . . .
265902 1 0 2 . . 39 . . . 43 . . . . . . . 49 . . . 2 . . . 4 . . . . . . . 8 . . . . . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 1 .
268301 0 0 2 . . . . . 32 . . . 41 . . . . . . . . . . . 3 . . . 4 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 3 . . . 2 . . . . . .
268303 0 0 4 . . . . . 35 . . . 46 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 2 . . . 4 . . . . . .
268901 1 0 4 . . . . 35 . . . 44 . . . . . . . . . . . 2 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 6 . . . 5 . . . . . . .
268902 0 0 4 . . . . . 44 . . . . . . . 51 . . . . . . . 2 . . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 4 . . . . . . . 0 . .
269001 0 0 4 . . . . . . 36 . . . . . . 46 . . . . . . . . 3 . . . . . . 6 . . . . . . . . . . . . . . . . . . . . . . . . 0 . . . . . . 1 . . . . . . . . 2 . . . . . . 5 . .
269101 1 0 1 . . . . . 44 . . . 54 . . . 58 . . . . . . . 3 . . . 5 . . . 8 . . . . . . . 0 . . . 1 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 0 . . . 0 . . . 0 . .
269102 1 0 3 . . . . 26 . . . 54 . . . 58 . . . . . . . 3 . . . 5 . . . 7 . . . . . . . 0 . . . 0 . . . 1 . . . . . . . 1 . . . 1 . . . 1 . . . . . . . 4 . . . 3 . . . 2 . . .
269902 1 0 1 . . . . 42 . . . 60 . . . . . . . . . . . 3 . . . 5 . . . . . . . . . . . 0 . . . 0 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 0 . . . 0 . . . . . . .
271001 1 0 1 . . . 34 . . . . . . . 50 . . . . . . . 2 . . . . . . . 6 . . . . . . . 0 . . . . . . . . . . . . . . . 1 . . . . . . . 1 . . . . . . . 0 . . . . . . . 0 . . . .
272903 1 0 3 . . 39 . . . 51 . . 49 . . . . . . . . 2 . . . 4 . . 6 . . . . . . . . 0 . . . 0 . . 0 . . . . . . . . 1 . . . 1 . . 1 . . . . . . . . 2 . . . 3 . . 4 . . . . . .
273501 0 0 1 . . 41 . . . 51 . . 64 . . . 65 . . . . 2 . . . 4 . . 6 . . . 8 . . . . . . . . . . . . . . . . . . . . 0 . . . 0 . . 1 . . . 1 . . . . 2 . . . 2 . . 2 . . . 2 . .
274401 1 0 3 . . . . . 41 . . . 42 . . . . . . . . . . . 4 . . . 6 . . . . . . . . . . . 0 . . . 1 . . . . . . . . . . . 1 . . . 1 . . . . . . . . . . . 2 . . . 2 . . . . . .
