69 6 13.36 25.55 29.21 28.34 2.17 -0.0137 -0.784 1 1 68.03 2.5
70 6 22.22 31.15 38.97 44.35 3.33 -0.0137 0.376 1 1 68.8 2.5
71 6 30.7 35.26 35.91 38.69 3.33 -0.0137 0.376 2 2 68.8 2.5
72 6 28.58 38.48 32.95 54.49 2.5 -0.0137 -0.454 1 2 66 2.5
73 6 13.96 26.99 28.34 34.75 2.5 -0.0137 -0.454 2 1 62.03 2.5
74 6 20.13 31.25 21.43 37.32 3 -0.0137 0.046 2 2 66.27 2.5
75 6 23.93 29.04 37.22 37.43 3.33 -0.0137 0.376 2 1 71.87 2.5
76 6 23.62 31.91 25.58 39.79 2 -0.0137 -0.954 1 2 72.63 2.5
77 6 12.41 28.73 19.43 29.58 2.17 -0.0137 -0.784 1 1 65.53 2.5
78 6 27.56 38.55 34.96 45.8 3.83 -0.0137 0.876 1 2 76.7 2.5
79 6 26.65 39.51 37.35 47.28 4 -0.0137 1.046 2 2 65.6 2.5
81 6 12.2 24.56 18.72 27.56 3.17 -0.0137 0.216 2 1 62.5 2.5
82 6 27.14 32.03 30.81 40.44 2.83 -0.0137 -0.124 1 1 67.3 2.5
83 6 19.61 25.67 28.1 38.31 3.5 -0.0137 0.546 2 2 64.6 2.5
84 6 21.46 30.95 33.27 46.33 3.17 -0.0137 0.216 1 1 62.37 2.5
85 6 18.5 29 28.84 34.76 2.17 -0.0137 -0.784 1 1 64.83 2.5
87 6 25.86 36.37 30.82 41.1 3.17 -0.0137 0.216 2 1 68.8 2.5
88 7 29.17 35.01 39.9 45.07 3.33 0.0731333333 0.2891666667 2 1 74.97 2.5
89 7 33.78 37.79 37.68 57.68 3.5 0.0731333333 0.4591666667 2 1 65.3 2.5
90 7 24.32 41.68 34.58 48.01 2.67 0.0731333333 -0.370833333 2 2 67.53 2.5
91 7 43.2 75.86 73.23 109.48 3 0.0731333333 -0.040833333 2 1 66.43 2.5
92 7 22.73 48.74 43.68 79.14 1.83 0.0731333333 -1.210833333 1 1 63.93 2.5
93 7 23.78 38.18 34.98 49.94 3.5 0.0731333333 0.4591666667 2 2 64.83 2.5
94 7 21.04 34.73 33.68 37.56 2.83 0.0731333333 -0.210833333 2 2 62.5 2.5
95 7 26.18 36.11 34.4 41.02 3 0.0731333333 -0.040833333 2 1 71.9 2.5
96 7 20.27 40.23 28.03 38.65 3 0.0731333333 -0.040833333 2 2 64.47 2.5
97 7 13.33 25.63 23.61 35.37 2.17 0.0731333333 -0.870833333 2 1 68.9 2.5
98 7 19.83 27.51 28.14 37.09 2.33 0.0731333333 -0.710833333 1 1 70.5 2.5
99 7 46.38 49.83 58.69 78.87 3.83 0.0731333333 0.7891666667 2 1 69.47 2.5
100 7 43.91 49.61 57.15 57.05 2.83 0.0731333333 -0.210833333 2 1 64.63 2.5
101 7 29.05 40.34 32.47 44.33 3 0.0731333333 -0.040833333 2 2 70 2.5
102 7 21.88 29.47 34.47 42.85 3 0.0731333333 -0.040833333 2 2 64.27 2.5
103 7 16.91 27.63 35.1 30.04 2.5 0.0731333333 -0.540833333 2 1 66.03 2.5
104 7 47.72 51.52 53.84 86.53 2.83 0.0731333333 -0.210833333 2 2 64.87 2.5
105 7 34.71 49.48 46.93 58.05 3.5 0.0731333333 0.4591666667 2 1 72.5 2.5
106 7 28.82 30.79 36.11 40.85 3 0.0731333333 -0.040833333 2 1 68.93 2.5
107 7 47.11 59.67 73.5 76.44 3.67 0.0731333333 0.6291666667 2 2 71.3 2.5
108 7 22.45 39.14 33.79 49.3 3.67 0.0731333333 0.6291666667 2 2 63.13 2.5
109 7 30.8 41.46 46.98 51.79 3.83 0.0731333333 0.7891666667 2 2 66.73 2.5
110 7 28.51 33.56 37.59 46.94 3.33 0.0731333333 0.2891666667 2 1 64.53 2.5
111 7 29.19 42.69 46.16 42.28 2.83 0.0731333333 -0.210833333 2 2 68.03 2.5
112 9 16.15 27.11 20.46 35.34 1.67 -0.105526087 -1.192173913 1 2 66.23 2.5
113 9 14.34 25.95 21.06 27.95 2.5 -0.105526087 -0.362173913 2 1 64.7 2.5
114 9 20.68 38.5 28.86 39.28 2.83 -0.105526087 -0.032173913 2 2 69.1 2.5
115 9 25.37 30.91 36.75 43.1 2.17 -0.105526087 -0.692173913 2 1 74.1 2.5
116 9 29.48 29.94 46.75 43.29 3 -0.105526087 0.137826087 1 2 69.77 2.5
117 9 23.87 29.44 20.36 36.59 2.33 -0.105526087 -0.532173913 2 2 65.47 2.5
118 9 22.37 27.56 38.04 31.75 2.33 -0.105526087 -0.532173913 2 2 61.53 2.5
119 9 25.84 37.8 28.4 42.03 1.83 -0.105526087 -1.032173913 2 2 63.33 2.5
120 9 26.34 32.96 39.26 48.19 3.5 -0.105526087 0.637826087 2 1 63.43 2.5
122 9 26.29 32.24 30.04 42.22 3.33 -0.105526087 0.467826087 2 1 72.8 2.5
123 9 28.62 35.12 45.61 42.01 4 -0.105526087 1.137826087 2 2 67.87 2.5
124 9 27.38 34.51 35.46 42.83 3.67 -0.105526087 0.807826087 2 2 69.5 2.5
125 9 18.65 29.6 21.53 39.5 3.83 -0.105526087 0.967826087 2 1 65.57 2.5
127 9 28.46 34.88 39.94 41.38 3.83 -0.105526087 0.967826087 2 2 72.4 2.5
128 9 21.56 30.2 31.37 35.64 2.33 -0.105526087 -0.532173913 2 1 76.03 2.5
129 9 12.62 22.23 12.83 26.3 1.83 -0.105526087 -1.032173913 2 1 64.03 2.5
130 9 13.93 27.89 17.41 30.48 2.17 -0.105526087 -0.692173913 2 2 62.57 2.5
132 9 45.19 48.56 71.4 60.56 4 -0.105526087 1.137826087 2 1 66.87 2.5
133 9 27.13 27.09 47.47 30.04 3.17 -0.105526087 0.307826087 2 1 73.17 2.5
134 9 15.14 25.05 19.56 33.69 2.17 -0.105526087 -0.692173913 2 2 64.67 2.5
135 9 17.28 32.86 25.32 34.98 2.67 -0.105526087 -0.192173913 2 2 69.1 2.5
136 10 13.24 26.25 21.39 28.02 2.17 0.3168833333 -1.114583333 2 1 74.03 2.5
137 10 28.93 34.68 39.6 40.42 4 0.3168833333 0.7154166667 2 1 64.57 2.5
138 10 30.77 38.92 36.45 51.97 4 0.3168833333 0.7154166667 2 1 69 2.5
139 10 29.01 23.96 36.44 45.32 3.67 0.3168833333 0.3854166667 2 1 70.63 2.5
140 10 19.71 26.28 18.68 27.4 3.33 0.3168833333 0.0454166667 2 2 79 2.5
141 10 17.61 29.26 25.48 43.46 4 0.3168833333 0.7154166667 2 2 74.13 2.5
142 10 24.19 33.9 34.07 41.36 3 0.3168833333 -0.284583333 2 2 70 2.5
143 10 13 26.95 20.31 29.42 2.83 0.3168833333 -0.454583333 1 2 68.9 2.5
144 10 25.78 41.24 43.02 46.39 2.67 0.3168833333 -0.614583333 1 1 73.5 2.5
145 10 17.41 25.46 24.6 36 2.83 0.3168833333 -0.454583333 1 2 65.27 2.5
146 10 19.39 24.25 24.43 28.34 2.5 0.3168833333 -0.784583333 1 1 66.03 2.5
147 10 22.2 37.55 31.43 40.8 3.33 0.3168833333 0.0454166667 2 2 69.97 2.5
148 10 12.86 33.12 25.15 37.67 3 0.3168833333 -0.284583333 2 1 76.53 2.5
149 10 19.84 39.69 23.74 47.33 4 0.3168833333 0.7154166667 2 2 63.17 2.5
150 10 25.48 36.22 28.04 39.27 4 0.3168833333 0.7154166667 2 2 76.1 2.5
151 10 20 35.87 24.98 43.66 3 0.3168833333 -0.284583333 2 2 68.97 2.5
152 10 18.76 31.51 25.59 42.56 2.5 0.3168833333 -0.784583333 2 1 66.7 2.5
153 10 29.53 46.1 35.57 63.66 4 0.3168833333 0.7154166667 2 2 62.1 2.5
154 10 21.63 27.09 31.3 38.85 3.67 0.3168833333 0.3854166667 2 1 65 2.5
155 10 20.86 26.34 29.26 33.71 3.17 0.3168833333 -0.114583333 2 1 64.87 2.5
156 10 20.3 30.83 35.94 37.15 3.33 0.3168833333 0.0454166667 2 2 65.77 2.5
157 10 21.42 25.69 24.72 27.69 3.33 0.3168833333 0.0454166667 2 2 71.43 2.5
158 10 28.15 27.97 36.34 39.25 3.17 0.3168833333 -0.114583333 2 1 68.83 2.5
159 10 17.88 27.19 25.98 38.16 3.33 0.3168833333 0.0454166667 . 1 62.3 2.5
160 11 28.5 39.77 35.13 41.84 4 0.6353434783 0.3969565217 2 2 73.2 3
161 11 36.98 48.38 38.51 70.77 4 0.6353434783 0.3969565217 2 2 70.77 3
162 11 33.19 33.64 41.94 37.21 3.83 0.6353434783 0.2269565217 2 1 68.93 3
163 11 28.69 27.82 31.36 41.7 4 0.6353434783 0.3969565217 2 2 62.3 3
164 11 16.44 28.77 20.85 38.08 2.33 0.6353434783 -1.273043478 . 2 65.93 3
165 11 19.65 30.53 26.87 38.85 3.5 0.6353434783 -0.103043478 2 2 66.33 3
166 11 26.2 33.44 41.25 35.55 4 0.6353434783 0.3969565217 2 1 78.6 3
167 11 29.47 33.37 33.18 36.36 4 0.6353434783 0.3969565217 2 1 64.33 3
168 11 24.6 31 28.68 34.65 3.83 0.6353434783 0.2269565217 2 2 76.97 3
169 11 19.57 33.12 31.44 36.08 3.67 0.6353434783 0.0669565217 2 1 63.6 3
170 11 21.07 33.02 28.64 41.38 4 0.6353434783 0.3969565217 2 1 67.7 3
171 11 24.17 31.15 27.71 39.7 3.67 0.6353434783 0.0669565217 2 1 66.4 3
172 11 41.79 33 46.9 37.79 3.67 0.6353434783 0.0669565217 2 1 79 3
173 11 19.77 28.84 30.58 32.48 3.17 0.6353434783 -0.433043478 2 1 72.37 3
174 11 17.97 26 21.91 30.72 3 0.6353434783 -0.603043478 2 1 69.9 3
175 11 19.64 32.83 26.86 35.99 3.2 0.6353434783 -0.403043478 2 2 64.57 3
176 11 20.39 26.43 32 36.47 3.33 0.6353434783 -0.273043478 2 1 61.77 3
177 11 18.58 29.75 27.74 42.05 3.67 0.6353434783 0.0669565217 2 2 71.53 3
178 11 40.64 46.25 42.63 49.53 4 0.6353434783 0.3969565217 2 1 73.1 3
179 11 24.98 33.73 34.8 40.09 4 0.6353434783 0.3969565217 2 2 71.9 3
180 11 18.07 23.85 21.63 27.84 3 0.6353434783 -0.603043478 1 1 63.2 3
181 11 19.78 32.27 25.55 36.83 3.33 0.6353434783 -0.273043478 2 2 64.33 3
182 11 40.11 47.8 47.56 57.98 3.67 0.6353434783 0.0669565217 2 1 63.8 3
183 13 45.53 48.56 55.93 62.75 3.33 0.1973 0.165 2 2 65.9 3.5
184 13 55.17 36.14 69.39 50.18 2.33 0.1973 -0.835 2 1 67.27 3.5
186 13 47.25 56.44 50.15 78.06 3.83 0.1973 0.665 2 2 73.6 3.5
187 13 36.37 52.33 56.38 85.73 4 0.1973 0.835 2 2 66.63 3.5
188 13 35.33 33.61 46.25 50.14 2.67 0.1973 -0.495 2 1 75.67 3.5
189 13 44.39 60.05 58.85 99.14 3.5 0.1973 0.335 2 2 69.4 3.5
190 13 37.89 39.02 49.45 56.48 3.33 0.1973 0.165 2 1 69.03 3.5
191 14 21.31 30.86 45.74 46.95 3.5 0.2823 0.25 2 1 66.03 3
192 14 17.33 30.31 30.62 44.63 3.17 0.2823 -0.08 2 2 63.23 3
193 14 28.91 37.49 35.31 44.62 4 0.2823 0.75 2 2 71.27 3
194 14 13.39 25.49 24.53 36.42 2.33 0.2823 -0.92 2 1 63.07 3
195 15 18.21 31.92 34.15 39.02 2.17 -0.146930769 -0.650769231 2 1 63.57 3
196 15 46.35 35.67 59.69 49.82 3 -0.146930769 0.1792307692 2 1 73.4 3
197 15 26.73 32.8 28.47 35 3.83 -0.146930769 1.0092307692 2 1 66.5 3
198 15 17.45 24.99 21.07 30.04 2.17 -0.146930769 -0.650769231 1 1 63.43 3
199 15 31.02 49.66 46.26 86.76 2.83 -0.146930769 0.0092307692 1 2 64.93 3
200 15 29.58 30.95 34.86 38.93 3.33 -0.146930769 0.5092307692 2 1 76.8 3
201 15 . . 36.85 46.04 2 -0.146930769 -0.820769231 1 2 . 3
203 15 17.83 25.39 32.67 36.22 3.17 -0.146930769 0.3492307692 1 2 72.97 3
204 15 38.35 43.45 57.87 74.53 3.17 -0.146930769 0.3492307692 2 1 77.93 3
205 15 32.74 36.53 49.32 51.37 2.5 -0.146930769 -0.320769231 . 1 64.57 3
206 15 21.3 25.24 27.63 33.65 3.5 -0.146930769 0.6792307692 2 1 73.97 3
207 15 26.68 31.3 27.46 40.36 2.5 -0.146930769 -0.320769231 1 1 62.9 3
208 15 31.2 48.88 42.17 52.32 3 -0.146930769 0.1792307692 2 2 64.2 3
209 15 26.98 35.66 42.89 44.22 4 -0.146930769 1.1792307692 2 2 63.5 3
210 15 15.98 24.82 21.8 28.09 2 -0.146930769 -0.820769231 1 1 70.03 3
211 15 12.55 22.83 13.08 28.2 2 -0.146930769 -0.820769231 1 1 73.57 3
212 15 26.72 28.14 46.79 32.53 2 -0.146930769 -0.820769231 1 1 70.13 3
213 15 28.63 40.68 34.76 44.63 3.33 -0.146930769 0.5092307692 2 2 68.23 3
214 15 37.81 49.46 37.67 76.16 3.5 -0.146930769 0.6792307692 2 2 79 3
215 15 17.83 23.54 19.46 29.17 2.67 -0.146930769 -0.150769231 2 2 69.67 3
216 15 13.38 25.07 19.73 31.22 2.17 -0.146930769 -0.650769231 1 1 63.37 3
217 15 13.29 23.04 18.44 28.07 2.33 -0.146930769 -0.490769231 2 1 68.6 3
218 15 21.05 27.43 23.86 35.81 2.67 -0.146930769 -0.150769231 . 1 63.37 3
219 15 28.78 29.58 44.55 45.33 3.5 -0.146930769 0.6792307692 1 1 72.53 3
220 15 36.24 32.64 51.04 36.09 3.67 -0.146930769 0.8492307692 2 1 77.37 3
221 16 39.55 35.42 64.73 48.35 3.67 -0.1647 0.867 2 1 74.9 3.5
224 16 28.63 34.41 30.41 35.41 3 -0.1647 0.197 2 2 67.9 3.5
225 16 17.99 24.5 32.57 32.6 2.33 -0.1647 -0.473 2 1 62.93 3.5
226 16 17.85 24.96 28.03 29.12 3 -0.1647 0.197 2 1 72.43 3.5
227 16 20.42 24.02 22.7 32.22 2.2 -0.1647 -0.603 1 2 70.17 3.5
228 16 12.72 24.02 15.21 25.88 2 -0.1647 -0.803 2 1 67.87 3.5
229 16 18.03 24.39 28.59 32.98 2.83 -0.1647 0.027 2 1 69 3.5
230 16 17.8 24.06 20.65 32.22 2.67 -0.1647 -0.133 1 1 64.93 3.5
231 20 22.33 41.12 30.47 46.02 3.17 0.0757782609 0.1265217391 2 2 73 2.5
232 20 19.97 32.1 29.45 38.05 4 0.0757782609 0.9565217391 2 1 71.5 2.5
233 20 40.7 45.72 46.57 50.34 3.5 0.0757782609 0.4565217391 2 2 71.5 2.5
234 20 16.5 30.73 19.67 34.09 2.33 0.0757782609 -0.713478261 2 2 65.17 2.5
235 20 18.57 26.45 23.19 35.26 2.5 0.0757782609 -0.543478261 2 1 71.47 2.5
236 20 18.22 31.65 25.81 38.55 2.83 0.0757782609 -0.213478261 2 2 64.4 2.5
237 20 32.34 41.33 38.25 47.5 4 0.0757782609 0.9565217391 2 2 73.87 2.5
238 20 22.93 32.05 29.79 39.52 3.17 0.0757782609 0.1265217391 2 1 68.23 2.5
239 20 22.84 35.52 27.43 38.95 2.83 0.0757782609 -0.213478261 2 1 67.13 2.5
240 20 24.52 26.72 30.73 33.98 3 0.0757782609 -0.043478261 2 1 72.7 2.5
241 20 . . 28.34 37.46 3.17 0.0757782609 0.1265217391 1 1 . 2.5
243 20 21.62 30.63 35.68 44.75 3 0.0757782609 -0.043478261 2 2 71.37 2.5
244 20 39.66 36.16 38.68 56.13 3 0.0757782609 -0.043478261 2 1 64 2.5
245 20 19.85 27.6 26.89 37.14 3.17 0.0757782609 0.1265217391 1 1 73.8 2.5
246 20 22.3 33.02 28.24 37.33 2.67 0.0757782609 -0.373478261 2 2 64.37 2.5
247 20 22.35 29.2 35.92 37.84 1.83 0.0757782609 -1.213478261 2 1 73.5 2.5
248 20 . . 11.57 24.44 1.83 0.0757782609 -1.213478261 2 1 . 2.5
249 20 26.03 32.89 33.68 40.04 3.67 0.0757782609 0.6265217391 2 1 65.67 2.5
250 20 24.02 32.58 32.75 48.07 4 0.0757782609 0.9565217391 1 2 62.93 2.5
251 20 28.25 38.09 32.68 45.58 4 0.0757782609 0.9565217391 2 2 64.1 2.5
252 20 . . 38.97 48.13 2.5 0.0757782609 -0.543478261 2 1 . 2.5
253 20 29.95 29.09 39.69 41.79 4 0.0757782609 0.9565217391 2 1 65.67 2.5
254 20 22.47 32.93 27.9 36.86 1.83 0.0757782609 -1.213478261 2 1 77.97 2.5
255 21 24.19 33.21 28.01 44.16 2.83 -0.4677 0.33 2 2 67.57 3.5
256 21 25.04 33.93 33.08 40.76 2.17 -0.4677 -0.33 2 2 62.77 3.5
257 22 18.69 26.01 20.97 28.53 2 -0.141613043 -0.826086957 2 1 65.07 3
258 22 24.67 33.41 31.57 48.25 3.5 -0.141613043 0.6739130435 2 1 73.63 3
259 22 19.36 25.32 28.09 38.4 2.67 -0.141613043 -0.156086957 2 2 71.37 3
260 22 18.45 28.75 21.04 31.12 1.83 -0.141613043 -0.996086957 . 2 67.23 3
261 22 26.49 31.96 28.93 41.53 2.67 -0.141613043 -0.156086957 2 2 63.17 3
262 22 25.84 34.24 31.41 43.86 3.5 -0.141613043 0.6739130435 2 1 62.27 3
263 22 22.22 35.24 24.24 36.12 2.5 -0.141613043 -0.326086957 1 1 68.93 3
264 22 26.56 33.54 37.21 48.6 3.67 -0.141613043 0.8439130435 2 2 68.47 3
266 22 16.48 24.24 18.94 39.79 2.33 -0.141613043 -0.496086957 2 2 63.83 3
268 22 16.13 23.55 19.98 33.54 2.67 -0.141613043 -0.156086957 2 1 66.17 3
269 22 15.77 27.88 37.76 48 4 -0.141613043 1.1739130435 2 2 71.4 3
270 22 20.98 32.25 25.79 47.73 2.33 -0.141613043 -0.496086957 2 1 64.43 3
272 22 21.98 32.75 26.1 39.82 4 -0.141613043 1.1739130435 2 2 66.33 3
273 22 15.4 24.8 29.39 45.91 3.67 -0.141613043 0.8439130435 2 2 62.63 3
274 22 29.02 34.24 35.22 51.15 2.17 -0.141613043 -0.656086957 2 1 63.43 3
275 22 20.65 30.69 32.51 41.57 2.83 -0.141613043 0.0039130435 2 2 63.07 3
276 22 20.68 31.33 21.42 45.47 2.33 -0.141613043 -0.496086957 2 1 65.67 3
277 22 32.41 37.24 35.63 51.07 2.5 -0.141613043 -0.326086957 2 1 72.33 3
279 22 26.36 34.28 38.69 46.66 2.83 -0.141613043 0.0039130435 2 2 65.97 3
280 22 28 29.24 40.19 46.67 1.67 -0.141613043 -1.156086957 2 1 64.1 3
282 23 19.26 24.92 29.29 36.07 2 -0.031161538 -0.936538462 1 1 67.67 3
284 23 28.39 36.18 42.39 51.57 3 -0.031161538 0.0634615385 2 1 72.13 3
286 23 27.99 37.27 42.05 49.09 2.83 -0.031161538 -0.106538462 1 2 70.27 3
287 23 15.64 28.06 14.8 33.73 3 -0.031161538 0.0634615385 2 1 65.9 3
288 23 19.77 28.55 27.43 38.52 3 -0.031161538 0.0634615385 2 1 62 3
289 23 20.33 28.33 24.07 31.9 3.17 -0.031161538 0.2334615385 2 2 72.7 3
290 23 23.29 30.75 24.36 31.74 3.17 -0.031161538 0.2334615385 2 1 68.9 3
291 23 18.61 27.31 24.67 37.73 2.83 -0.031161538 -0.106538462 2 1 73 3
292 23 28.61 31.03 36.53 46.02 4 -0.031161538 1.0634615385 2 2 71.7 3
293 23 33.02 32.06 41.58 51.6 3.67 -0.031161538 0.7334615385 2 1 66.23 3
294 23 25.35 33.36 32.48 47.77 3 -0.031161538 0.0634615385 2 2 70.77 3
295 23 17.73 25.71 23.23 41.04 2.17 -0.031161538 -0.766538462 2 2 67.67 3
296 23 31.74 33.77 45.16 44.61 3.67 -0.031161538 0.7334615385 2 1 67.23 3
297 23 28.73 39.39 45.26 55.12 3.17 -0.031161538 0.2334615385 2 2 62.47 3
298 23 26.32 39.84 42.46 53.53 3.5 -0.031161538 0.5634615385 2 2 64.77 3
299 23 31.5 34.43 39.86 50.1 3.33 -0.031161538 0.3934615385 2 1 64.6 3
300 23 30.39 51.6 38.94 107.99 3.17 -0.031161538 0.2334615385 2 2 62.1 3
301 23 22.81 32.17 29.97 40.88 2.33 -0.031161538 -0.606538462 2 1 71 3
302 23 22.07 28.94 35.47 45.39 3 -0.031161538 0.0634615385 2 2 62.17 3
303 23 28.57 37.57 43.73 47.45 3 -0.031161538 0.0634615385 2 2 67.4 3
304 23 31.42 28.89 33.34 40.46 3 -0.031161538 0.0634615385 . 2 67.6 3
305 23 . . 18.33 26.54 2 -0.031161538 -0.936538462 1 2 . 3
307 23 21.61 32.31 25.96 37.12 2.5 -0.031161538 -0.436538462 2 1 67.63 3
348 26 19.32 31.42 22.99 27.88 2.67 0.5309666667 -0.828666667 2 1 68.2 3
349 26 17.3 27.3 30.42 30.89 3.33 0.5309666667 -0.168666667 2 1 71.4 3
350 26 31.04 37.77 40.33 51.26 3.83 0.5309666667 0.3313333333 2 2 69.97 3
351 26 31.14 30.62 48.47 39.83 3.83 0.5309666667 0.3313333333 1 1 71.03 3
352 26 44.31 56.79 74.5 111.92 3.83 0.5309666667 0.3313333333 2 1 73.43 3
353 26 25.06 35.59 35.91 40.31 3.83 0.5309666667 0.3313333333 2 1 72.47 3
354 26 20.41 32.59 30.22 37.76 3.33 0.5309666667 -0.168666667 2 1 70.2 3
355 26 29.58 47.45 45.21 48.17 3.5 0.5309666667 0.0013333333 2 2 69.5 3
356 26 44.77 35.25 48.43 53.06 3.67 0.5309666667 0.1713333333 2 1 70.17 3
357 26 32.84 36.84 36.59 38.1 3.33 0.5309666667 -0.168666667 2 1 67.03 3
